Division Number: 171
Division Date: 16 November 2020 - 21:30

Pension Schemes Bill [Lords]: Report Stage: Amendment 16

Aye Count: 256
No Count: 356
Result: Question accordingly disagreed.

Members recorded
Member,Party,Constituency,Vote,Proxy Member
"Gareth Davies","Conservative","Grantham and Stamford","No","Stuart Andrew"
"Geraint Davies","Labour","Swansea West","Aye","Chris Evans"
"Mims Davies","Conservative","Mid Sussex","No","Stuart Andrew"
"Philip Davies","Conservative","Shipley","No",""
"David Davis","Conservative","Haltemprice and Howden","No","Stuart Andrew"
"Dehenna Davison","Conservative","Bishop Auckland","No",""
"Martyn Day","Scottish National Party","Linlithgow and East Falkirk","Aye","Patrick Grady"
"Marsha De Cordova","Labour","Battersea","Aye","Rachel Hopkins"
"Thangam Debbonaire","Labour","Bristol West","Aye","Chris Elmore"
"Tanmanjeet Singh Dhesi","Labour","Slough","Aye","Chris Elmore"
"Caroline Dinenage","Conservative","Gosport","No","Stuart Andrew"
"Sarah Dines","Conservative","Derbyshire Dales","No","Stuart Andrew"
"Jonathan Djanogly","Conservative","Huntingdon","No",""
"Martin Docherty-Hughes","Scottish National Party","West Dunbartonshire","Aye","Patrick Grady"
"Leo Docherty","Conservative","Aldershot","No",""
"Anneliese Dodds","Labour","Oxford East","Aye",""
"Jeffrey M Donaldson","Democratic Unionist Party","Lagan Valley","No Vote Recorded",""
"Michelle Donelan","Conservative","Chippenham","No","Stuart Andrew"
"Dave Doogan","Scottish National Party","Angus","Aye","Patrick Grady"
"Allan Dorans","Scottish National Party","Ayr, Carrick and Cumnock","Aye","Patrick Grady"
"Nadine Dorries","Conservative","Mid Bedfordshire","No","Stuart Andrew"
"Steve Double","Conservative","St Austell and Newquay","No","Stuart Andrew"
"Stephen Doughty","Labour","Cardiff South and Penarth","Aye",""
"Peter Dowd","Labour","Bootle","Aye","Chris Elmore"
"Oliver Dowden","Conservative","Hertsmere","No","Stuart Andrew"
"Jackie Doyle-Price","Conservative","Thurrock","No",""
"Richard Drax","Conservative","South Dorset","No","Stuart Andrew"
"Jack Dromey","Labour","Birmingham, Erdington","Aye","Chris Elmore"
"Flick Drummond","Conservative","Meon Valley","No","Stuart Andrew"
"James Duddridge","Conservative","Rochford and Southend East","No","Stuart Andrew"
"Rosie Duffield","Labour","Canterbury","Aye","Chris Elmore"
"David Duguid","Conservative","Banff and Buchan","No",""
"Iain Duncan Smith","Conservative","Chingford and Woodford Green","No",""
"Philip Dunne","Conservative","Ludlow","No","Jeremy Hunt"
"Maria Eagle","Labour","Garston and Halewood","Aye","Chris Elmore"
"Angela Eagle","Labour","Wallasey","Aye","Chris Elmore"
"Colum Eastwood","Social Democratic & Labour Party","Foyle","Aye",""
"Mark Eastwood","Conservative","Dewsbury","No","Stuart Andrew"
"Jonathan Edwards","Independent","Carmarthen East and Dinefwr","Aye",""
"Ruth Edwards","Conservative","Rushcliffe","No","Stuart Andrew"
"Clive Efford","Labour","Eltham","Aye",""
"Julie Elliott","Labour","Sunderland Central","Aye","Chris Elmore"
"Michael Ellis","Conservative","Northampton North","No","Stuart Andrew"
"Tobias Ellwood","Conservative","Bournemouth East","No",""
"Chris Elmore","Labour","Ogmore","Aye",""
"Natalie Elphicke","Conservative","Dover","No","Stuart Andrew"
"Florence Eshalomi","Labour","Vauxhall","Aye","Chris Elmore"
"Bill Esterson","Labour","Sefton Central","Aye","Chris Elmore"
"George Eustice","Conservative","Camborne and Redruth","No","Stuart Andrew"
"Chris Evans","Labour","Islwyn","Aye",""
"Luke Evans","Conservative","Bosworth","No","Stuart Andrew"
"Nigel Evans","Deputy Speaker","Ribble Valley","No Vote Recorded",""
"David Evennett","Conservative","Bexleyheath and Crayford","No","Stuart Andrew"
"Ben Everitt","Conservative","Milton Keynes North","No",""
"Michael Fabricant","Conservative","Lichfield","No","Stuart Andrew"
"Laura Farris","Conservative","Newbury","No","Stuart Andrew"
"Tim Farron","Liberal Democrat","Westmorland and Lonsdale","Aye",""
"Stephen Farry","Alliance","North Down","Aye","Wendy Chamberlain"
"Simon Fell","Conservative","Barrow and Furness","No",""
"Marion Fellows","Scottish National Party","Motherwell and Wishaw","Aye","Patrick Grady"
"Margaret Ferrier","Independent","Rutherglen and Hamilton West","Aye","Jonathan Edwards"
"John Finucane","Sinn Féin","Belfast North","No Vote Recorded",""
"Colleen Fletcher","Labour","Coventry North East","Teller - Ayes",""
"Katherine Fletcher","Conservative","South Ribble","No","Stuart Andrew"
"Mark Fletcher","Conservative","Bolsover","No",""
"Nick Fletcher","Conservative","Don Valley","No",""
"Stephen Flynn","Scottish National Party","Aberdeen South","Aye","Patrick Grady"
"Vicky Ford","Conservative","Chelmsford","No","Stuart Andrew"
"Kevin Foster","Conservative","Torbay","No","Stuart Andrew"
"Yvonne Fovargue","Labour","Makerfield","Aye","Chris Elmore"
"Liam Fox","Conservative","North Somerset","No","Stuart Andrew"
"Vicky Foxcroft","Labour","Lewisham, Deptford","Aye","Chris Elmore"
"Mary Kelly Foy","Labour","City of Durham","Aye","Bell Ribeiro-Addy"
"Mark Francois","Conservative","Rayleigh and Wickford","No","Stuart Andrew"
"Lucy Frazer","Conservative","South East Cambridgeshire","No","Stuart Andrew"
"George Freeman","Conservative","Mid Norfolk","No Vote Recorded",""
"Mike Freer","Conservative","Finchley and Golders Green","No",""
"Richard Fuller","Conservative","North East Bedfordshire","No",""
"Gill Furniss","Labour","Sheffield, Brightside and Hillsborough","No Vote Recorded",""
"Marcus Fysh","Conservative","Yeovil","No","Stuart Andrew"
"Roger Gale","Conservative","North Thanet","No","Stuart Andrew"
"Barry Gardiner","Labour","Brent North","No Vote Recorded",""
"Mark Garnier","Conservative","Wyre Forest","No","Stuart Andrew"
"Nusrat Ghani","Conservative","Wealden","No","Stuart Andrew"
"Nick Gibb","Conservative","Bognor Regis and Littlehampton","No","Stuart Andrew"
"Patricia Gibson","Scottish National Party","North Ayrshire and Arran","Aye","Patrick Grady"
"Peter Gibson","Conservative","Darlington","No",""
"Jo Gideon","Conservative","Stoke-on-Trent Central","No","Stuart Andrew"
"Michelle Gildernew","Sinn Féin","Fermanagh and South Tyrone","No Vote Recorded",""
"Preet Kaur Gill","Labour","Birmingham, Edgbaston","Aye","Chris Elmore"
"Cheryl Gillan","Conservative","Chesham and Amersham","No","Stuart Andrew"
"Paul Girvan","Democratic Unionist Party","South Antrim","No","Gavin Robinson"
"John Glen","Conservative","Salisbury","No","Stuart Andrew"
"Mary Glindon","Labour","North Tyneside","Aye","Chris Elmore"
"Robert Goodwill","Conservative","Scarborough and Whitby","No","Stuart Andrew"
"Michael Gove","Conservative","Surrey Heath","No","Stuart Andrew"
"Patrick Grady","Scottish National Party","Glasgow North","Aye",""
"Richard Graham","Conservative","Gloucester","No",""
"Helen Grant","Conservative","Maidstone and The Weald","No","Stuart Andrew"
"Peter Grant","Scottish National Party","Glenrothes","Aye","Patrick Grady"
"James Gray","Conservative","North Wiltshire","No Vote Recorded",""
"Neil Gray","Scottish National Party","Airdrie and Shotts","Aye","Patrick Grady"
"Chris Grayling","Conservative","Epsom and Ewell","No","Stuart Andrew"
"Chris Green","Conservative","Bolton West","No",""
"Damian Green","Conservative","Ashford","No","Stuart Andrew"
"Kate Green","Labour","Stretford and Urmston","Aye","Chris Elmore"
"Lilian Greenwood","Labour","Nottingham South","Aye","Chris Elmore"
"Margaret Greenwood","Labour","Wirral West","Aye","Chris Elmore"
"Andrew Griffith","Conservative","Arundel and South Downs","No","Stuart Andrew"
"Nia Griffith","Labour","Llanelli","Aye",""
"Kate Griffiths","Conservative","Burton","No",""
"James Grundy","Conservative","Leigh","No",""
"Jonathan Gullis","Conservative","Stoke-on-Trent North","No",""
"Andrew Gwynne","Labour","Denton and Reddish","Aye","Chris Elmore"
"Louise Haigh","Labour","Sheffield, Heeley","Aye",""
"Robert Halfon","Conservative","Harlow","No","Rebecca Harris"
"Luke Hall","Conservative","Thornbury and Yate","No","Stuart Andrew"
"Fabian Hamilton","Labour","Leeds North East","Aye","Chris Elmore"
"Stephen Hammond","Conservative","Wimbledon","No","Stuart Andrew"
"Matt Hancock","Conservative","West Suffolk","No","Stuart Andrew"
"Greg Hands","Conservative","Chelsea and Fulham","No","Stuart Andrew"
"Claire Hanna","Social Democratic & Labour Party","Belfast South","Aye","Ben Lake"
"Neale Hanvey","Scottish National Party","Kirkcaldy and Cowdenbeath","Aye","Patrick Grady"
"Emma Hardy","Labour","Kingston upon Hull West and Hessle","Aye","Chris Elmore"
"Harriet Harman","Labour","Camberwell and Peckham","Aye","Chris Elmore"
"Mark Harper","Conservative","Forest of Dean","No",""
"Carolyn Harris","Labour","Swansea East","No Vote Recorded",""
"Rebecca Harris","Conservative","Castle Point","No",""
"Trudy Harrison","Conservative","Copeland","No",""
"Sally-Ann Hart","Conservative","Hastings and Rye","No",""
"Simon Hart","Conservative","Carmarthen West and South Pembrokeshire","No","Stuart Andrew"
"Helen Hayes","Labour","Dulwich and West Norwood","Aye",""
"John Hayes","Conservative","South Holland and The Deepings","No","Stuart Andrew"
"Chris Hazzard","Sinn Féin","South Down","No Vote Recorded",""
"Oliver Heald","Conservative","North East Hertfordshire","No","Stuart Andrew"
"John Healey","Labour","Wentworth and Dearne","Aye",""
"James Heappey","Conservative","Wells","No","Stuart Andrew"
"Chris Heaton-Harris","Conservative","Daventry","No","Stuart Andrew"
"Gordon Henderson","Conservative","Sittingbourne and Sheppey","No","Stuart Andrew"
"Mark Hendrick","Labour","Preston","Aye","Chris Elmore"
"Drew Hendry","Scottish National Party","Inverness, Nairn, Badenoch and Strathspey","Aye","Patrick Grady"
"Darren Henry","Conservative","Broxtowe","No",""
"Antony Higginbotham","Conservative","Burnley","No",""
"Mike Hill","Labour","Hartlepool","Aye","Chris Elmore"
"Meg Hillier","Labour","Hackney South and Shoreditch","Aye",""
"Damian Hinds","Conservative","East Hampshire","No","Stuart Andrew"
"Simon Hoare","Conservative","North Dorset","No","Stuart Andrew"
"Wera Hobhouse","Liberal Democrat","Bath","Aye","Wendy Chamberlain"
"Margaret Hodge","Labour","Barking","Aye","Chris Elmore"
"Sharon Hodgson","Labour","Washington and Sunderland West","Aye","Chris Elmore"
"Richard Holden","Conservative","North West Durham","No",""
"Kate Hollern","Labour","Blackburn","Aye","Chris Elmore"
"Kevin Hollinrake","Conservative","Thirsk and Malton","No",""
"Philip Hollobone","Conservative","Kettering","No",""
"Adam Holloway","Conservative","Gravesham","No","Maria Caulfield"
"Paul Holmes","Conservative","Eastleigh","No",""
"Rachel Hopkins","Labour","Luton South","Aye",""
"Stewart Hosie","Scottish National Party","Dundee East","Aye","Patrick Grady"
"George Howarth","Labour","Knowsley","Aye","Chris Elmore"
"John Howell","Conservative","Henley","No","Stuart Andrew"
"Paul Howell","Conservative","Sedgefield","No","Stuart Andrew"
"Lindsay Hoyle","Speaker","Chorley","No Vote Recorded",""
"Nigel Huddleston","Conservative","Mid Worcestershire","No","Stuart Andrew"
"Neil Hudson","Conservative","Penrith and The Border","No","Stuart Andrew"
"Eddie Hughes","Conservative","Walsall North","Teller - Noes",""
"Jane Hunt","Conservative","Loughborough","No","Stuart Andrew"
"Jeremy Hunt","Conservative","South West Surrey","No",""
"Tom Hunt","Conservative","Ipswich","No",""
"Rupa Huq","Labour","Ealing Central and Acton","Aye",""
"Imran Hussain","Labour","Bradford East","Aye","Bell Ribeiro-Addy"
"Alister Jack","Conservative","Dumfries and Galloway","No","Stuart Andrew"
"Christine Jardine","Liberal Democrat","Edinburgh West","Aye","Wendy Chamberlain"
"Dan Jarvis","Labour","Barnsley Central","Aye","Chris Elmore"
"Sajid Javid","Conservative","Bromsgrove","No","Stuart Andrew"
"Ranil Jayawardena","Conservative","North East Hampshire","No","Stuart Andrew"
"Bernard Jenkin","Conservative","Harwich and North Essex","No",""
"Mark Jenkinson","Conservative","Workington","No","Stuart Andrew"
"Andrea Jenkyns","Conservative","Morley and Outwood","No","Stuart Andrew"
"Robert Jenrick","Conservative","Newark","No","Stuart Andrew"
"Boris Johnson","Conservative","Uxbridge and South Ruislip","No Vote Recorded",""
"Diana Johnson","Labour","Kingston upon Hull North","Aye","Chris Elmore"
"Caroline Johnson","Conservative","Sleaford and North Hykeham","No","Stuart Andrew"
"Gareth Johnson","Conservative","Dartford","No",""
"Kim Johnson","Labour","Liverpool, Riverside","Aye",""
"David Johnston","Conservative","Wantage","No",""
"Andrew Jones","Conservative","Harrogate and Knaresborough","No",""
"Darren Jones","Labour","Bristol North West","Aye",""
"Fay Jones","Conservative","Brecon and Radnorshire","No","Stuart Andrew"
"Gerald Jones","Labour","Merthyr Tydfil and Rhymney","Aye","Chris Elmore"
"David Jones","Conservative","Clwyd West","No",""
"Kevan Jones","Labour","North Durham","Aye",""
"Marcus Jones","Conservative","Nuneaton","No","Stuart Andrew"
"Ruth Jones","Labour","Newport West","Aye","Chris Elmore"
"Sarah Jones","Labour","Croydon Central","Aye","Chris Elmore"
"Simon Jupp","Conservative","East Devon","No",""
"Mike Kane","Labour","Wythenshawe and Sale East","Aye","Chris Elmore"
"Daniel Kawczynski","Conservative","Shrewsbury and Atcham","No","Stuart Andrew"
"Alicia Kearns","Conservative","Rutland and Melton","No","Stuart Andrew"
"Gillian Keegan","Conservative","Chichester","No","Stuart Andrew"
"Barbara Keeley","Labour","Worsley and Eccles South","Aye","Chris Elmore"
"Liz Kendall","Labour","Leicester West","Aye","Chris Elmore"
"Afzal Khan","Labour","Manchester, Gorton","Aye","Chris Elmore"
"Stephen Kinnock","Labour","Aberavon","Aye",""
"Julian Knight","Conservative","Solihull","No","Stuart Andrew"
"Greg Knight","Conservative","East Yorkshire","No","Stuart Andrew"
"Danny Kruger","Conservative","Devizes","No",""
"Kwasi Kwarteng","Conservative","Spelthorne","No","Stuart Andrew"
"Peter Kyle","Labour","Hove","Aye","Chris Elmore"
"Eleanor Laing","Deputy Speaker","Epping Forest","No Vote Recorded",""
"Ben Lake","Plaid Cymru","Ceredigion","Aye",""
"David Lammy","Labour","Tottenham","Aye","Chris Elmore"
"John Lamont","Conservative","Berwickshire, Roxburgh and Selkirk","No","Stuart Andrew"
"Robert Largan","Conservative","High Peak","No",""
"Pauline Latham","Conservative","Mid Derbyshire","No","William Wragg"
"Ian Lavery","Labour","Wansbeck","Aye","Bell Ribeiro-Addy"
"Chris Law","Scottish National Party","Dundee West","Aye","Patrick Grady"
"Andrea Leadsom","Conservative","South Northamptonshire","No","Stuart Andrew"
"Edward Leigh","Conservative","Gainsborough","No","Stuart Andrew"
"Ian Levy","Conservative","Blyth Valley","No","Stuart Andrew"
"Emma Lewell-Buck","Labour","South Shields","Aye",""
"Andrew Lewer","Conservative","Northampton South","No","Stuart Andrew"
"Brandon Lewis","Conservative","Great Yarmouth","No","Stuart Andrew"
"Clive Lewis","Labour","Norwich South","Aye","Chris Elmore"
"Julian Lewis","Independent","New Forest East","No","Stuart Andrew"
"Ian Liddell-Grainger","Conservative","Bridgwater and West Somerset","No","Stuart Andrew"
"David Linden","Scottish National Party","Glasgow East","Aye",""
"Tony Lloyd","Labour","Rochdale","Aye","Chris Elmore"
"Carla Lockhart","Democratic Unionist Party","Upper Bann","No Vote Recorded",""
"Chris Loder","Conservative","West Dorset","No","Robbie Moore"
"Mark Logan","Conservative","Bolton North East","No","Stuart Andrew"
"Rebecca Long Bailey","Labour","Salford and Eccles","Aye","Bell Ribeiro-Addy"
"Marco Longhi","Conservative","Dudley North","No","Stuart Andrew"
"Julia Lopez","Conservative","Hornchurch and Upminster","No","Stuart Andrew"
"Jack Lopresti","Conservative","Filton and Bradley Stoke","No","Stuart Andrew"
"Jonathan Lord","Conservative","Woking","No","Stuart Andrew"
"Tim Loughton","Conservative","East Worthing and Shoreham","No",""
"Caroline Lucas","Green Party","Brighton, Pavilion","Aye","Bell Ribeiro-Addy"
"Holly Lynch","Labour","Halifax","No Vote Recorded",""
"Kenny MacAskill","Scottish National Party","East Lothian","Aye","Patrick Grady"
"Craig Mackinlay","Conservative","South Thanet","No","Stuart Andrew"
"Cherilyn Mackrory","Conservative","Truro and Falmouth","No","Stuart Andrew"
"Rachel Maclean","Conservative","Redditch","No","Stuart Andrew"
"Angus Brendan MacNeil","Scottish National Party","Na h-Eileanan an Iar","Aye","Patrick Grady"
"Justin Madders","Labour","Ellesmere Port and Neston","Aye",""
"Khalid Mahmood","Labour","Birmingham, Perry Barr","Aye","Chris Elmore"
"Shabana Mahmood","Labour","Birmingham, Ladywood","Aye","Chris Elmore"
"Alan Mak","Conservative","Havant","No","Stuart Andrew"
"Seema Malhotra","Labour","Feltham and Heston","Aye",""
"Kit Malthouse","Conservative","North West Hampshire","No","Stuart Andrew"
"Anthony Mangnall","Conservative","Totnes","No",""
"Scott Mann","Conservative","North Cornwall","No",""
"Julie Marson","Conservative","Hertford and Stortford","No","Stuart Andrew"
"Rachael Maskell","Labour","York Central","Aye","Chris Elmore"
"Paul Maskey","Sinn Féin","Belfast West","No Vote Recorded",""
"Christian Matheson","Labour","City of Chester","Aye",""
"Theresa May","Conservative","Maidenhead","No","Stuart Andrew"
"Jerome Mayhew","Conservative","Broadland","No",""
"Paul Maynard","Conservative","Blackpool North and Cleveleys","No",""
"Steve McCabe","Labour","Birmingham, Selly Oak","Aye",""
"Kerry McCarthy","Labour","Bristol East","Aye","Chris Elmore"
"Jason McCartney","Conservative","Colne Valley","No",""
"Karl McCartney","Conservative","Lincoln","No","Stuart Andrew"
"Siobhain McDonagh","Labour","Mitcham and Morden","Aye",""
"Andy McDonald","Labour","Middlesbrough","Aye","Chris Elmore"
"Stewart Malcolm McDonald","Scottish National Party","Glasgow South","Aye","Patrick Grady"
