Division Number: 230
Division Date: 10 February 2021

The Health Protection (Coronavirus, Restrictions) (All Tiers and Self-Isolation) (England) (Amendment) Regulations 2021 (SI 2021, No 97)

Aye Count: 526
No Count: 24
Result: Question accordingly agreed.

Members recorded
Member,Party,Constituency,Vote,Proxy Member
"Caroline Lucas","Green Party","Brighton, Pavilion","No Vote Recorded",""
"Holly Lynch","Labour","Halifax","Aye","Mark Tami"
"Kenny MacAskill","Scottish National Party","East Lothian","No Vote Recorded",""
"Craig Mackinlay","Conservative","South Thanet","No","Stuart Andrew"
"Cherilyn Mackrory","Conservative","Truro and Falmouth","Aye","Stuart Andrew"
"Rachel Maclean","Conservative","Redditch","Aye","Stuart Andrew"
"Angus Brendan MacNeil","Scottish National Party","Na h-Eileanan an Iar","No Vote Recorded",""
"Justin Madders","Labour","Ellesmere Port and Neston","Aye","Mark Tami"
"Khalid Mahmood","Labour","Birmingham, Perry Barr","Aye","Mark Tami"
"Shabana Mahmood","Labour","Birmingham, Ladywood","Aye","Mark Tami"
"Alan Mak","Conservative","Havant","Aye","Stuart Andrew"
"Seema Malhotra","Labour","Feltham and Heston","Aye","Mark Tami"
"Kit Malthouse","Conservative","North West Hampshire","Aye","Stuart Andrew"
"Anthony Mangnall","Conservative","Totnes","Aye",""
"Scott Mann","Conservative","North Cornwall","Aye","Stuart Andrew"
"Julie Marson","Conservative","Hertford and Stortford","Aye","Stuart Andrew"
"Rachael Maskell","Labour","York Central","Aye","Mark Tami"
"Paul Maskey","Sinn Féin","Belfast West","No Vote Recorded",""
"Christian Matheson","Labour","City of Chester","Aye","Mark Tami"
"Theresa May","Conservative","Maidenhead","Aye","Stuart Andrew"
"Jerome Mayhew","Conservative","Broadland","Aye","Stuart Andrew"
"Paul Maynard","Conservative","Blackpool North and Cleveleys","Aye","Stuart Andrew"
"Steve McCabe","Labour","Birmingham, Selly Oak","Aye","Mark Tami"
"Kerry McCarthy","Labour","Bristol East","Aye","Mark Tami"
"Jason McCartney","Conservative","Colne Valley","Aye","Stuart Andrew"
"Karl McCartney","Conservative","Lincoln","No","Stuart Andrew"
"Siobhain McDonagh","Labour","Mitcham and Morden","Aye","Mark Tami"
"Andy McDonald","Labour","Middlesbrough","Aye","Mark Tami"
"Stewart Malcolm McDonald","Scottish National Party","Glasgow South","No Vote Recorded",""
"Stuart C McDonald","Scottish National Party","Cumbernauld, Kilsyth and Kirkintilloch East","No Vote Recorded",""
"John McDonnell","Labour","Hayes and Harlington","Aye","Bell Ribeiro-Addy"
"Pat McFadden","Labour","Wolverhampton South East","Aye","Mark Tami"
"Conor McGinn","Labour","St Helens North","Aye","Mark Tami"
"Alison McGovern","Labour","Wirral South","Aye","Mark Tami"
"Catherine McKinnell","Labour","Newcastle upon Tyne North","Aye","Mark Tami"
"Anne McLaughlin","Scottish National Party","Glasgow North East","No Vote Recorded",""
"Jim McMahon","Labour","Oldham West and Royton","Aye","Mark Tami"
"Anna McMorrin","Labour","Cardiff North","Aye","Mark Tami"
"John McNally","Scottish National Party","Falkirk","No Vote Recorded",""
"Stephen McPartland","Conservative","Stevenage","Aye","Stuart Andrew"
"Esther McVey","Conservative","Tatton","No","Stuart Andrew"
"Ian Mearns","Labour","Gateshead","Aye","Bell Ribeiro-Addy"
"Mark Menzies","Conservative","Fylde","Aye","Stuart Andrew"
"Johnny Mercer","Conservative","Plymouth, Moor View","Aye","Stuart Andrew"
"Huw Merriman","Conservative","Bexhill and Battle","Aye","Stuart Andrew"
"Stephen Metcalfe","Conservative","South Basildon and East Thurrock","Aye","Stuart Andrew"
"Edward Miliband","Labour","Doncaster North","Aye","Mark Tami"
"Robin Millar","Conservative","Aberconwy","Aye","Stuart Andrew"
"Maria Miller","Conservative","Basingstoke","Aye","Stuart Andrew"
"Amanda Milling","Conservative","Cannock Chase","Aye","Stuart Andrew"
"Nigel Mills","Conservative","Amber Valley","Aye","Stuart Andrew"
"Navendu Mishra","Labour","Stockport","Aye","Mark Tami"
"Andrew Mitchell","Conservative","Sutton Coldfield","Aye","Stuart Andrew"
"Gagan Mohindra","Conservative","South West Hertfordshire","Aye","Stuart Andrew"
"Francie Molloy","Sinn Féin","Mid Ulster","No Vote Recorded",""
"Carol Monaghan","Scottish National Party","Glasgow North West","No Vote Recorded",""
"Damien Moore","Conservative","Southport","Aye","Stuart Andrew"
"Robbie Moore","Conservative","Keighley","Aye",""
"Layla Moran","Liberal Democrat","Oxford West and Abingdon","No Vote Recorded",""
"Penny Mordaunt","Conservative","Portsmouth North","Aye","Stuart Andrew"
"Jessica Morden","Labour","Newport East","Aye","Mark Tami"
"Stephen Morgan","Labour","Portsmouth South","Aye","Mark Tami"
"Anne Marie Morris","Conservative","Newton Abbot","No","Stuart Andrew"
"David Morris","Conservative","Morecambe and Lunesdale","Aye","Stuart Andrew"
"Grahame Morris","Labour","Easington","Aye","Mark Tami"
"James Morris","Conservative","Halesowen and Rowley Regis","Aye","Stuart Andrew"
"Joy Morrissey","Conservative","Beaconsfield","Aye","Stuart Andrew"
"Wendy Morton","Conservative","Aldridge-Brownhills","Aye","Stuart Andrew"
"Kieran Mullan","Conservative","Crewe and Nantwich","Aye","Chris Loder"
"Holly Mumby-Croft","Conservative","Scunthorpe","Aye","Stuart Andrew"
"David Mundell","Conservative","Dumfriesshire, Clydesdale and Tweeddale","No Vote Recorded",""
"Ian Murray","Labour","Edinburgh South","Aye","Mark Tami"
"James Murray","Labour","Ealing North","Aye","Mark Tami"
"Sheryll Murray","Conservative","South East Cornwall","Aye","Stuart Andrew"
"Andrew Murrison","Conservative","South West Wiltshire","Aye","Stuart Andrew"
"Lisa Nandy","Labour","Wigan","Aye","Mark Tami"
"Robert Neill","Conservative","Bromley and Chislehurst","Aye","Stuart Andrew"
"Gavin Newlands","Scottish National Party","Paisley and Renfrewshire North","No Vote Recorded",""
"Charlotte Nichols","Labour","Warrington North","Aye","Mark Tami"
"Lia Nici","Conservative","Great Grimsby","Aye","Stuart Andrew"
"John Nicolson","Scottish National Party","Ochil and South Perthshire","No Vote Recorded",""
"Caroline Nokes","Conservative","Romsey and Southampton North","Aye","Stuart Andrew"
"Jesse Norman","Conservative","Hereford and South Herefordshire","Aye","Stuart Andrew"
"Alex Norris","Labour","Nottingham North","Aye","Mark Tami"
"Neil O'Brien","Conservative","Harborough","Aye","Stuart Andrew"
"Brendan O'Hara","Scottish National Party","Argyll and Bute","No Vote Recorded",""
"Matthew Offord","Conservative","Hendon","Aye","Stuart Andrew"
"Sarah Olney","Liberal Democrat","Richmond Park","No Vote Recorded",""
"Chi Onwurah","Labour","Newcastle upon Tyne Central","Aye","Mark Tami"
"Guy Opperman","Conservative","Hexham","Aye","Stuart Andrew"
"Abena Oppong-Asare","Labour","Erith and Thamesmead","Aye","Mark Tami"
"Kate Osamor","Labour","Edmonton","Aye","Bell Ribeiro-Addy"
"Kate Osborne","Labour","Jarrow","Aye","Bell Ribeiro-Addy"
"Kirsten Oswald","Scottish National Party","East Renfrewshire","No Vote Recorded",""
"Taiwo Owatemi","Labour","Coventry North West","Aye","Mark Tami"
"Sarah Owen","Labour","Luton North","Aye","Mark Tami"
"Ian Paisley","Democratic Unionist Party","North Antrim","No Vote Recorded",""
"Neil Parish","Conservative","Tiverton and Honiton","Aye","Stuart Andrew"
"Priti Patel","Conservative","Witham","Aye","Stuart Andrew"
"Owen Paterson","Conservative","North Shropshire","Aye","Stuart Andrew"
"Mark Pawsey","Conservative","Rugby","Aye","Stuart Andrew"
"Stephanie Peacock","Labour","Barnsley East","Aye","Mark Tami"
"Mike Penning","Conservative","Hemel Hempstead","Aye","Stuart Andrew"
"Matthew Pennycook","Labour","Greenwich and Woolwich","Aye","Mark Tami"
"John Penrose","Conservative","Weston-super-Mare","Aye","Stuart Andrew"
"Andrew Percy","Conservative","Brigg and Goole","Aye","Stuart Andrew"
"Toby Perkins","Labour","Chesterfield","Aye","Mark Tami"
"Jess Phillips","Labour","Birmingham, Yardley","Aye","Mark Tami"
"Bridget Phillipson","Labour","Houghton and Sunderland South","Aye","Mark Tami"
"Chris Philp","Conservative","Croydon South","Aye","Stuart Andrew"
"Christopher Pincher","Conservative","Tamworth","Aye","Stuart Andrew"
"Luke Pollard","Labour","Plymouth, Sutton and Devonport","Aye","Mark Tami"
"Dan Poulter","Conservative","Central Suffolk and North Ipswich","Aye","Stuart Andrew"
"Rebecca Pow","Conservative","Taunton Deane","Aye","Stuart Andrew"
"Lucy Powell","Labour","Manchester Central","Aye","Mark Tami"
"Victoria Prentis","Conservative","Banbury","Aye","Stuart Andrew"
"Mark Pritchard","Conservative","The Wrekin","Aye","Stuart Andrew"
"Tom Pursglove","Conservative","Corby","Aye",""
"Jeremy Quin","Conservative","Horsham","Aye","Stuart Andrew"
"Will Quince","Conservative","Colchester","Aye","Stuart Andrew"
"Yasmin Qureshi","Labour","Bolton South East","Aye","Mark Tami"
"Dominic Raab","Conservative","Esher and Walton","Aye","Stuart Andrew"
"Tom Randall","Conservative","Gedling","Aye","Stuart Andrew"
"Angela Rayner","Labour","Ashton-under-Lyne","Aye","Mark Tami"
"John Redwood","Conservative","Wokingham","Aye","Stuart Andrew"
"Steve Reed","Labour","Croydon North","Aye","Mark Tami"
"Jacob Rees-Mogg","Conservative","North East Somerset","Aye",""
"Christina Rees","Labour","Neath","Aye","Mark Tami"
"Ellie Reeves","Labour","Lewisham West and Penge","Aye","Mark Tami"
"Rachel Reeves","Labour","Leeds West","Aye","Mark Tami"
"Jonathan Reynolds","Labour","Stalybridge and Hyde","Aye","Mark Tami"
"Bell Ribeiro-Addy","Labour","Streatham","Aye",""
"Nicola Richards","Conservative","West Bromwich East","Aye","Stuart Andrew"
"Angela Richardson","Conservative","Guildford","Aye","Stuart Andrew"
"Marie Rimmer","Labour","St Helens South and Whiston","Aye","Mark Tami"
"Rob Roberts","Conservative","Delyn","Aye","Stuart Andrew"
"Laurence Robertson","Conservative","Tewkesbury","Aye","Stuart Andrew"
"Gavin Robinson","Democratic Unionist Party","Belfast East","No Vote Recorded",""
"Mary Robinson","Conservative","Cheadle","Aye","Stuart Andrew"
"Matt Rodda","Labour","Reading East","Aye","Mark Tami"
"Andrew Rosindell","Conservative","Romford","No","Stuart Andrew"
"Douglas Ross","Conservative","Moray","No Vote Recorded",""
"Lee Rowley","Conservative","North East Derbyshire","Aye","Stuart Andrew"
"Lloyd Russell-Moyle","Labour","Brighton, Kemptown","Aye","Mark Tami"
"Dean Russell","Conservative","Watford","Aye","Stuart Andrew"
"David Rutley","Conservative","Macclesfield","Aye","Stuart Andrew"
"Gary Sambrook","Conservative","Birmingham, Northfield","Aye","Stuart Andrew"
"Liz Saville Roberts","Plaid Cymru","Dwyfor Meirionnydd","No Vote Recorded",""
"Selaine Saxby","Conservative","North Devon","Aye","Stuart Andrew"
"Paul Scully","Conservative","Sutton and Cheam","Aye","Stuart Andrew"
"Bob Seely","Conservative","Isle of Wight","Aye","Stuart Andrew"
"Andrew Selous","Conservative","South West Bedfordshire","Aye","Stuart Andrew"
"Naz Shah","Labour","Bradford West","Aye","Mark Tami"
"Jim Shannon","Democratic Unionist Party","Strangford","No Vote Recorded",""
"Grant Shapps","Conservative","Welwyn Hatfield","Aye","Stuart Andrew"
"Alok Sharma","Conservative","Reading West","Aye","Stuart Andrew"
"Virendra Sharma","Labour","Ealing, Southall","Aye","Mark Tami"
"Barry Sheerman","Labour","Huddersfield","Aye","Mark Tami"
"Alec Shelbrooke","Conservative","Elmet and Rothwell","Aye","Stuart Andrew"
"Tommy Sheppard","Scottish National Party","Edinburgh East","No Vote Recorded",""
"Tulip Siddiq","Labour","Hampstead and Kilburn","Aye","Mark Tami"
"David Simmonds","Conservative","Ruislip, Northwood and Pinner","Aye","Stuart Andrew"
"Chris Skidmore","Conservative","Kingswood","Aye","Stuart Andrew"
"Andy Slaughter","Labour","Hammersmith","Aye","Mark Tami"
"Alyn Smith","Scottish National Party","Stirling","No Vote Recorded",""
"Cat Smith","Labour","Lancaster and Fleetwood","Aye","Mark Tami"
"Chloe Smith","Conservative","Norwich North","Aye","Stuart Andrew"
"Greg Smith","Conservative","Buckingham","Aye","Stuart Andrew"
"Henry Smith","Conservative","Crawley","No","Stuart Andrew"
"Jeff Smith","Labour","Manchester, Withington","Aye","Mark Tami"
"Julian Smith","Conservative","Skipton and Ripon","Aye","Stuart Andrew"
"Nick Smith","Labour","Blaenau Gwent","Aye","Mark Tami"
"Royston Smith","Conservative","Southampton, Itchen","Aye","Stuart Andrew"
"Karin Smyth","Labour","Bristol South","Aye","Mark Tami"
"Alex Sobel","Labour","Leeds North West","Aye","Mark Tami"
"Amanda Solloway","Conservative","Derby North","Aye","Stuart Andrew"
"John Spellar","Labour","Warley","No Vote Recorded",""
"Ben Spencer","Conservative","Runnymede and Weybridge","Aye","Stuart Andrew"
"Mark Spencer","Conservative","Sherwood","Aye",""
"Alexander Stafford","Conservative","Rother Valley","Aye","Stuart Andrew"
"Keir Starmer","Labour","Holborn and St Pancras","Aye","Mark Tami"
"Chris Stephens","Scottish National Party","Glasgow South West","No Vote Recorded",""
"Andrew Stephenson","Conservative","Pendle","Aye","Stuart Andrew"
"Jo Stevens","Labour","Cardiff Central","Aye","Mark Tami"
"Jane Stevenson","Conservative","Wolverhampton North East","Aye","Stuart Andrew"
"John Stevenson","Conservative","Carlisle","Aye","Stuart Andrew"
"Bob Stewart","Conservative","Beckenham","Aye","Stuart Andrew"
"Iain Stewart","Conservative","Milton Keynes South","Aye","Stuart Andrew"
"Jamie Stone","Liberal Democrat","Caithness, Sutherland and Easter Ross","No Vote Recorded",""
"Gary Streeter","Conservative","South West Devon","Aye","Stuart Andrew"
"Wes Streeting","Labour","Ilford North","Aye","Mark Tami"
"Mel Stride","Conservative","Central Devon","Aye","Stuart Andrew"
"Graham Stringer","Labour","Blackley and Broughton","Aye","Mark Tami"
"Graham Stuart","Conservative","Beverley and Holderness","Aye","Stuart Andrew"
"Julian Sturdy","Conservative","York Outer","No","Stuart Andrew"
"Zarah Sultana","Labour","Coventry South","Aye","Bell Ribeiro-Addy"
"Rishi Sunak","Conservative","Richmond (Yorks)","Aye","Stuart Andrew"
"James Sunderland","Conservative","Bracknell","Aye","Stuart Andrew"
"Desmond Swayne","Conservative","New Forest West","No","William Wragg"
"Robert Syms","Conservative","Poole","Aye","Stuart Andrew"
"Mark Tami","Labour","Alyn and Deeside","Aye",""
"Sam Tarry","Labour","Ilford South","Aye","Mark Tami"
"Alison Thewliss","Scottish National Party","Glasgow Central","No Vote Recorded",""
"Nick Thomas-Symonds","Labour","Torfaen","Aye","Mark Tami"
"Derek Thomas","Conservative","St Ives","Aye","Stuart Andrew"
"Gareth Thomas","Labour","Harrow West","Aye","Mark Tami"
"Owen Thompson","Scottish National Party","Midlothian","No Vote Recorded",""
"Richard Thomson","Scottish National Party","Gordon","No Vote Recorded",""
"Emily Thornberry","Labour","Islington South and Finsbury","Aye","Mark Tami"
"Maggie Throup","Conservative","Erewash","Aye",""
"Stephen Timms","Labour","East Ham","Aye","Mark Tami"
"Edward Timpson","Conservative","Eddisbury","Aye","Stuart Andrew"
"Kelly Tolhurst","Conservative","Rochester and Strood","Aye","Stuart Andrew"
"Justin Tomlinson","Conservative","North Swindon","Aye","Stuart Andrew"
"Michael Tomlinson","Conservative","Mid Dorset and North Poole","Aye",""
"Craig Tracey","Conservative","North Warwickshire","Aye","Stuart Andrew"
"Anne-Marie Trevelyan","Conservative","Berwick-upon-Tweed","Aye","Stuart Andrew"
"Jon Trickett","Labour","Hemsworth","Aye","Bell Ribeiro-Addy"
"Laura Trott","Conservative","Sevenoaks","Aye","Stuart Andrew"
"Elizabeth Truss","Conservative","South West Norfolk","Aye","Stuart Andrew"
"Tom Tugendhat","Conservative","Tonbridge and Malling","Aye","Stuart Andrew"
"Karl Turner","Labour","Kingston upon Hull East","Aye","Mark Tami"
"Derek Twigg","Labour","Halton","Aye","Mark Tami"
"Liz Twist","Labour","Blaydon","Aye",""
"Shailesh Vara","Conservative","North West Cambridgeshire","Aye","Stuart Andrew"
"Valerie Vaz","Labour","Walsall South","Aye",""
"Martin Vickers","Conservative","Cleethorpes","Aye","Stuart Andrew"
"Matt Vickers","Conservative","Stockton South","Aye","Chris Loder"
"Theresa Villiers","Conservative","Chipping Barnet","Aye","Stuart Andrew"
"Christian Wakeford","Conservative","Bury South","Aye",""
"Robin Walker","Conservative","Worcester","Aye","Stuart Andrew"
"Charles Walker","Conservative","Broxbourne","No",""
"Ben Wallace","Conservative","Wyre and Preston North","Aye","Stuart Andrew"
"Jamie Wallis","Conservative","Bridgend","Aye","Stuart Andrew"
"David Warburton","Conservative","Somerton and Frome","Aye","Stuart Andrew"
"Matt Warman","Conservative","Boston and Skegness","Aye","Stuart Andrew"
"Giles Watling","Conservative","Clacton","Aye","Stuart Andrew"
"Suzanne Webb","Conservative","Stourbridge","Aye","Stuart Andrew"
"Claudia Webbe","Independent","Leicester East","Aye","Bell Ribeiro-Addy"
"Catherine West","Labour","Hornsey and Wood Green","Aye","Mark Tami"
"Matt Western","Labour","Warwick and Leamington","Aye","Mark Tami"
"Helen Whately","Conservative","Faversham and Mid Kent","Aye","Stuart Andrew"
"Heather Wheeler","Conservative","South Derbyshire","Aye","Stuart Andrew"
"Alan Whitehead","Labour","Southampton, Test","Aye","Mark Tami"
"Philippa Whitford","Scottish National Party","Central Ayrshire","No Vote Recorded",""
"Mick Whitley","Labour","Birkenhead","Aye","Mark Tami"
"Craig Whittaker","Conservative","Calder Valley","Aye","Stuart Andrew"
"John Whittingdale","Conservative","Maldon","Aye","Stuart Andrew"
"Nadia Whittome","Labour","Nottingham East","Aye","Mark Tami"
"Bill Wiggin","Conservative","North Herefordshire","Aye","Stuart Andrew"
"James Wild","Conservative","North West Norfolk","Aye","Stuart Andrew"
"Craig Williams","Conservative","Montgomeryshire","Aye","Stuart Andrew"
"Hywel Williams","Plaid Cymru","Arfon","No Vote Recorded",""
"Gavin Williamson","Conservative","South Staffordshire","Aye","Stuart Andrew"
"Munira Wilson","Liberal Democrat","Twickenham","No Vote Recorded",""
"Sammy Wilson","Democratic Unionist Party","East Antrim","No Vote Recorded",""
"Beth Winter","Labour","Cynon Valley","Aye","Mark Tami"
"Rosie Winterton","Deputy Speaker","Doncaster Central","No Vote Recorded",""
"Pete Wishart","Scottish National Party","Perth and North Perthshire","No Vote Recorded",""
"Mike Wood","Conservative","Dudley South","Aye","Stuart Andrew"
"William Wragg","Conservative","Hazel Grove","No",""
"Jeremy Wright","Conservative","Kenilworth and Southam","Aye","Stuart Andrew"
"Mohammad Yasin","Labour","Bedford","Aye","Mark Tami"
"Jacob Young","Conservative","Redcar","Aye","Stuart Andrew"
"Nadhim Zahawi","Conservative","Stratford-on-Avon","Aye","Stuart Andrew"
"Daniel Zeichner","Labour","Cambridge","Aye","Mark Tami"
