Division Number: 12
Division Date: 5 September 2024 - 16:59

Great British Energy Bill: Reasoned Amendment to Second Reading

Aye Count: 94
No Count: 348
Result: Question accordingly disagreed.

Members recorded
Member,Party,Constituency,Vote,Proxy Member
"Maureen Burke","Labour","Glasgow North East","No",""
"David Burton-Sampson","Labour","Southend West and Leigh","No",""
"Dawn Butler","Labour","Brent East","No",""
"Ian Byrne","Independent","Liverpool West Derby","No Vote Recorded",""
"Liam Byrne","Labour","Birmingham Hodge Hill and Solihull North","No",""
"Ruth Cadbury","Labour","Brentford and Isleworth","No",""
"Nesil Caliskan","Labour","Barking","No",""
"Markus Campbell-Savours","Labour","Penrith and Solway","No",""
"Irene Campbell","Labour","North Ayrshire and Arran","No",""
"Juliet Campbell","Labour","Broxtowe","No",""
"Gregory Campbell","Democratic Unionist Party","East Londonderry","No Vote Recorded",""
"Alan Campbell","Labour","Tynemouth","No",""
"Charlotte Cane","Liberal Democrat","Ely and East Cambridgeshire","No Vote Recorded",""
"Dan Carden","Labour","Liverpool Walton","No",""
"Sam Carling","Labour","North West Cambridgeshire","No",""
"Alistair Carmichael","Liberal Democrat","Orkney and Shetland","No Vote Recorded",""
"Al Carns","Labour","Birmingham Selly Oak","No",""
"James Cartlidge","Conservative","South Suffolk","Aye",""
"David Chadwick","Liberal Democrat","Brecon, Radnor and Cwm Tawe","No Vote Recorded",""
"Wendy Chamberlain","Liberal Democrat","North East Fife","No Vote Recorded",""
"Danny Chambers","Liberal Democrat","Winchester","No Vote Recorded",""
"Sarah Champion","Labour","Rotherham","No",""
"Bambos Charalambous","Labour","Southgate and Wood Green","No",""
"Luke Charters","Labour","York Outer","No",""
"Christopher Chope","Conservative","Christchurch","No Vote Recorded",""
"Ellie Chowns","Green Party","North Herefordshire","No",""
"Feryal Clark","Labour","Enfield North","No",""
"James Cleverly","Conservative","Braintree","Aye",""
"Geoffrey Clifton-Brown","Conservative","North Cotswolds","No Vote Recorded",""
"Lewis Cocking","Conservative","Broxbourne","Aye",""
"Chris Coghlan","Liberal Democrat","Dorking and Horley","No Vote Recorded",""
"Ben Coleman","Labour","Chelsea and Fulham","No",""
"Jacob Collier","Labour","Burton and Uttoxeter","No",""
"Lizzi Collinge","Labour","Morecambe and Lunesdale","No Vote Recorded",""
"Tom Collins","Labour","Worcester","No",""
"Victoria Collins","Liberal Democrat","Harpenden and Berkhamsted","No Vote Recorded",""
"Liam Conlon","Labour","Beckenham and Penge","No",""
"Sarah Coombes","Labour","West Bromwich","No",""
"Andrew Cooper","Labour","Mid Cheshire","No",""
"Daisy Cooper","Liberal Democrat","St Albans","No Vote Recorded",""
"Beccy Cooper","Labour","Worthing West","No",""
"John Cooper","Conservative","Dumfries and Galloway","Aye",""
"Yvette Cooper","Labour","Pontefract, Castleford and Knottingley","No Vote Recorded",""
"Jeremy Corbyn","Independent","Islington North","No Vote Recorded",""
"Alberto Costa","Conservative","South Leicestershire","Aye",""
"Deirdre Costigan","Labour","Ealing Southall","No",""
"Claire Coutinho","Conservative","East Surrey","Aye",""
"Pam Cox","Labour","Colchester","No",""
"Geoffrey Cox","Conservative","Torridge and Tavistock","Aye",""
"Neil Coyle","Labour","Bermondsey and Old Southwark","No",""
"Jen Craft","Labour","Thurrock","No",""
"Mary Creagh","Labour","Coventry East","No",""
"Stella Creasy","Labour","Walthamstow","No",""
"Torcuil Crichton","Labour","Na h-Eileanan an Iar","No",""
"Harriet Cross","Conservative","Gordon and Buchan","Aye",""
"Pat Cullen","Sinn Féin","Fermanagh and South Tyrone","No Vote Recorded",""
"Judith Cummins","Deputy Speaker","Bradford South","No Vote Recorded",""
"Chris Curtis","Labour","Milton Keynes North","No",""
"Janet Daby","Labour","Lewisham East","No",""
"Nicholas Dakin","Labour","Scunthorpe","No",""
"Ashley Dalton","Labour","West Lancashire","No",""
"Adam Dance","Liberal Democrat","Yeovil","No Vote Recorded",""
"Steve Darling","Liberal Democrat","Torbay","No Vote Recorded",""
"Emily Darlington","Labour","Milton Keynes Central","No Vote Recorded",""
"Ed Davey","Liberal Democrat","Kingston and Surbiton","No Vote Recorded",""
"Alex Davies-Jones","Labour","Pontypridd","No",""
"Ann Davies","Plaid Cymru","Caerfyrddin","No Vote Recorded",""
"Gareth Davies","Conservative","Grantham and Bourne","Aye",""
"Jonathan Davies","Labour","Mid Derbyshire","No",""
"Mims Davies","Conservative","East Grinstead and Uckfield","Aye",""
"Paul Davies","Labour","Colne Valley","No",""
"Shaun Davies","Labour","Telford","No",""
"David Davis","Conservative","Goole and Pocklington","Aye",""
"Marsha De Cordova","Labour","Battersea","No",""
"Bobby Dean","Liberal Democrat","Carshalton and Wallington","No Vote Recorded",""
"Josh Dean","Labour","Hertford and Stortford","No",""
"Kate Dearden","Labour","Halifax","No",""
"Carla Denyer","Green Party","Bristol Central","No",""
"Charlie Dewhirst","Conservative","Bridlington and The Wolds","Aye",""
"Tanmanjeet Singh Dhesi","Labour","Slough","No",""
"Jim Dickson","Labour","Dartford","No",""
"Lee Dillon","Liberal Democrat","Newbury","No Vote Recorded",""
"Caroline Dinenage","Conservative","Gosport","Aye",""
"Anna Dixon","Labour","Shipley","No",""
"Samantha Dixon","Labour","Chester North and Neston","No",""
"Anneliese Dodds","Labour","Oxford East","No Vote Recorded",""
"Helena Dollimore","Labour","Hastings and Rye","No",""
"Dave Doogan","Scottish National Party","Angus and Perthshire Glens","No Vote Recorded",""
"Stephen Doughty","Labour","Cardiff South and Penarth","No Vote Recorded",""
"Peter Dowd","Labour","Bootle","No",""
"Oliver Dowden","Conservative","Hertsmere","Aye",""
"Graeme Downie","Labour","Dunfermline and Dollar","No Vote Recorded",""
"Rosie Duffield","Labour","Canterbury","No",""
"Iain Duncan Smith","Conservative","Chingford and Woodford Green","Aye",""
"Neil Duncan-Jordan","Labour","Poole","No",""
"Sarah Dyke","Liberal Democrat","Glastonbury and Somerton","No Vote Recorded",""
"Angela Eagle","Labour","Wallasey","No Vote Recorded",""
"Maria Eagle","Labour","Liverpool Garston","No",""
"Alex Easton","Independent","North Down","No Vote Recorded",""
"Colum Eastwood","Social Democratic & Labour Party","Foyle","No Vote Recorded",""
"Sorcha Eastwood","Alliance","Lagan Valley","No Vote Recorded",""
"Cat Eccles","Labour","Stourbridge","No Vote Recorded",""
"Lauren Edwards","Labour","Rochester and Strood","No",""
"Sarah Edwards","Labour","Tamworth","No",""
"Clive Efford","Labour","Eltham and Chislehurst","No",""
"Damien Egan","Labour","Bristol North East","No",""
"Maya Ellis","Labour","Ribble Valley","No",""
"Chris Elmore","Labour","Bridgend","No Vote Recorded",""
"Kirith Entwistle","Labour","Bolton North East","No Vote Recorded",""
"Florence Eshalomi","Labour","Vauxhall and Camberwell Green","No",""
"Bill Esterson","Labour","Sefton Central","No",""
"Chris Evans","Labour","Caerphilly","No",""
"Luke Evans","Conservative","Hinckley and Bosworth","Teller - Ayes",""
"Miatta Fahnbulleh","Labour","Peckham","No",""
"Hamish Falconer","Labour","Lincoln","No Vote Recorded",""
"Nigel Farage","Reform UK","Clacton","No Vote Recorded",""
"Linsey Farnsworth","Labour","Amber Valley","No",""
"Tim Farron","Liberal Democrat","Westmorland and Lonsdale","No Vote Recorded",""
"Josh Fenton-Glynn","Labour","Calder Valley","No",""
"Mark Ferguson","Labour","Gateshead Central and Whickham","No",""
"Patricia Ferguson","Labour","Glasgow West","No",""
"John Finucane","Sinn Féin","Belfast North","No Vote Recorded",""
"Natalie Fleet","Labour","Bolsover","No",""
"Stephen Flynn","Scottish National Party","Aberdeen South","No Vote Recorded",""
"Emma Foody","Labour","Cramlington and Killingworth","No",""
"Catherine Fookes","Labour","Monmouthshire","No",""
"Richard Foord","Liberal Democrat","Honiton and Sidmouth","No Vote Recorded",""
"Will Forster","Liberal Democrat","Woking","No Vote Recorded",""
"Peter Fortune","Conservative","Bromley and Biggin Hill","Aye",""
"Paul Foster","Labour","South Ribble","No",""
"Ashley Fox","Conservative","Bridgwater","Aye",""
"Vicky Foxcroft","Labour","Lewisham North","No",""
"Mary Kelly Foy","Labour","City of Durham","No Vote Recorded",""
"Daniel Francis","Labour","Bexleyheath and Crayford","No",""
"Mark Francois","Conservative","Rayleigh and Wickford","No Vote Recorded",""
"Zöe Franklin","Liberal Democrat","Guildford","No Vote Recorded",""
"George Freeman","Conservative","Mid Norfolk","Aye",""
"Louie French","Conservative","Old Bexley and Sidcup","Aye",""
"James Frith","Labour","Bury North","No",""
"Richard Fuller","Conservative","North Bedfordshire","Aye",""
"Gill Furniss","Labour","Sheffield Brightside and Hillsborough","No",""
"Roger Gale","Conservative","Herne Bay and Sandwich","No Vote Recorded",""
"Barry Gardiner","Labour","Brent West","No",""
"Allison Gardner","Labour","Stoke-on-Trent South","No",""
"Mark Garnier","Conservative","Wyre Forest","Aye",""
"Anna Gelderd","Labour","South East Cornwall","No",""
"Alan Gemmell","Labour","Central Ayrshire","No",""
"Andrew George","Liberal Democrat","St Ives","No Vote Recorded",""
"Gill German","Labour","Clwyd North","No",""
"Stephen Gethins","Scottish National Party","Arbroath and Broughty Ferry","No Vote Recorded",""
"Nusrat Ghani","Deputy Speaker","Sussex Weald","No Vote Recorded",""
"Sarah Gibson","Liberal Democrat","Chippenham","No Vote Recorded",""
"Tracy Gilbert","Labour","Edinburgh North and Leith","No",""
"Preet Kaur Gill","Labour","Birmingham Edgbaston","No",""
"Rachel Gilmour","Liberal Democrat","Tiverton and Minehead","No Vote Recorded",""
"Becky Gittins","Labour","Clwyd East","No",""
"John Glen","Conservative","Salisbury","Aye",""
"Mary Glindon","Labour","Newcastle upon Tyne East and Wallsend","No",""
"Olly Glover","Liberal Democrat","Didcot and Wantage","No Vote Recorded",""
"Marie Goldman","Liberal Democrat","Chelmsford","No Vote Recorded",""
"Ben Goldsborough","Labour","South Norfolk","No",""
"Tom Gordon","Liberal Democrat","Harrogate and Knaresborough","No Vote Recorded",""
"Jodie Gosling","Labour","Nuneaton","No",""
"Georgia Gould","Labour","Queen's Park and Maida Vale","No Vote Recorded",""
"John Grady","Labour","Glasgow East","No",""
"Helen Grant","Conservative","Maidstone and Malling","No Vote Recorded",""
"Sarah Green","Liberal Democrat","Chesham and Amersham","No Vote Recorded",""
"Lilian Greenwood","Labour","Nottingham South","No",""
"Andrew Griffith","Conservative","Arundel and South Downs","Aye",""
"Nia Griffith","Labour","Llanelli","No Vote Recorded",""
"Alison Griffiths","Conservative","Bognor Regis and Littlehampton","Aye",""
"Andrew Gwynne","Labour","Gorton and Denton","No",""
"Amanda Hack","Labour","North West Leicestershire","No",""
"Louise Haigh","Labour","Sheffield Heeley","No Vote Recorded",""
"Sarah Hall","Labour","Warrington South","No",""
"Fabian Hamilton","Labour","Leeds North East","No",""
"Paulette Hamilton","Labour","Birmingham Erdington","No",""
"Claire Hanna","Social Democratic & Labour Party","Belfast South and Mid Down","No Vote Recorded",""
"Monica Harding","Liberal Democrat","Esher and Walton","No Vote Recorded",""
"Emma Hardy","Labour","Kingston upon Hull West and Haltemprice","No",""
"Carolyn Harris","Labour","Neath and Swansea East","No",""
"Rebecca Harris","Conservative","Castle Point","Aye",""
"Lloyd Hatton","Labour","South Dorset","No",""
"Helen Hayes","Labour","Dulwich and West Norwood","No",""
"John Hayes","Conservative","South Holland and The Deepings","Aye",""
"Tom Hayes","Labour","Bournemouth East","No",""
"Claire Hazelgrove","Labour","Filton and Bradley Stoke","No",""
"Chris Hazzard","Sinn Féin","South Down","No Vote Recorded",""
"John Healey","Labour","Rawmarsh and Conisbrough","No Vote Recorded",""
"Mark Hendrick","Labour","Preston","No",""
"Pippa Heylings","Liberal Democrat","South Cambridgeshire","No Vote Recorded",""
"Meg Hillier","Labour","Hackney South and Shoreditch","No",""
"Chris Hinchliff","Labour","North East Hertfordshire","No",""
"Jonathan Hinder","Labour","Pendle and Clitheroe","No Vote Recorded",""
"Damian Hinds","Conservative","East Hampshire","Aye",""
"Simon Hoare","Conservative","North Dorset","No Vote Recorded",""
"Wera Hobhouse","Liberal Democrat","Bath","No Vote Recorded",""
"Sharon Hodgson","Labour","Washington and Gateshead South","No",""
"Richard Holden","Conservative","Basildon and Billericay","No Vote Recorded",""
"Kevin Hollinrake","Conservative","Thirsk and Malton","Aye",""
"Paul Holmes","Conservative","Hamble Valley","Teller - Ayes",""
"Rachel Hopkins","Labour","Luton South and South Bedfordshire","No",""
"Lindsay Hoyle","Speaker","Chorley","No Vote Recorded",""
"Nigel Huddleston","Conservative","Droitwich and Evesham","Aye",""
"Neil Hudson","Conservative","Epping Forest","No Vote Recorded",""
"Claire Hughes","Labour","Bangor Aberconwy","No",""
"Dáire Hughes","Sinn Féin","Newry and Armagh","No Vote Recorded",""
"Alison Hume","Labour","Scarborough and Whitby","No",""
"Jeremy Hunt","Conservative","Godalming and Ash","Aye",""
"Rupa Huq","Labour","Ealing Central and Acton","No",""
"Patrick Hurley","Labour","Southport","No",""
"Imran Hussain","Independent","Bradford East","No",""
"Adnan Hussain","Independent","Blackburn","No",""
"Leigh Ingham","Labour","Stafford","No",""
"Natasha Irons","Labour","Croydon East","No",""
"Sally Jameson","Labour","Doncaster Central","No",""
"Christine Jardine","Liberal Democrat","Edinburgh West","No Vote Recorded",""
"Dan Jarvis","Labour","Barnsley North","No Vote Recorded",""
"Liz Jarvis","Liberal Democrat","Eastleigh","No Vote Recorded",""
"Bernard Jenkin","Conservative","Harwich and North Essex","Aye",""
"Robert Jenrick","Conservative","Newark","No Vote Recorded",""
"Terry Jermy","Labour","South West Norfolk","No Vote Recorded",""
"Adam Jogee","Labour","Newcastle-under-Lyme","No",""
"Diana Johnson","Labour","Kingston upon Hull North and Cottingham","No",""
"Caroline Johnson","Conservative","Sleaford and North Hykeham","Aye",""
"Kim Johnson","Labour","Liverpool Riverside","No Vote Recorded",""
"Clive Jones","Liberal Democrat","Wokingham","No Vote Recorded",""
"Darren Jones","Labour","Bristol North West","No",""
"Gerald Jones","Labour","Merthyr Tydfil and Aberdare","No Vote Recorded",""
"Lillian Jones","Labour","Kilmarnock and Loudoun","No",""
"Louise Jones","Labour","North East Derbyshire","No",""
"Ruth Jones","Labour","Newport West and Islwyn","No Vote Recorded",""
"Sarah Jones","Labour","Croydon West","No",""
"Lincoln Jopp","Conservative","Spelthorne","Aye",""
"Gurinder Singh Josan","Labour","Smethwick","No",""
"Sojan Joseph","Labour","Ashford","No",""
"Warinder Juss","Labour","Wolverhampton West","No",""
"Chris Kane","Labour","Stirling and Strathallan","No",""
"Mike Kane","Labour","Wythenshawe and Sale East","No",""
"Satvir Kaur","Labour","Southampton Test","No",""
"Alicia Kearns","Conservative","Rutland and Stamford","Aye",""
"Liz Kendall","Labour","Leicester West","No",""
"Afzal Khan","Labour","Manchester Rusholme","No",""
"Ayoub Khan","Independent","Birmingham Perry Barr","No Vote Recorded",""
"Naushabah Khan","Labour","Gillingham and Rainham","No Vote Recorded",""
"Stephen Kinnock","Labour","Aberafan Maesteg","No",""
"Jayne Kirkham","Labour","Truro and Falmouth","No",""
"Gen Kitchen","Labour","Wellingborough and Rushden","Teller - Noes",""
"Paul Kohler","Liberal Democrat","Wimbledon","No Vote Recorded",""
"Danny Kruger","Conservative","East Wiltshire","No Vote Recorded",""
"Sonia Kumar","Labour","Dudley","No",""
"Uma Kumaran","Labour","Stratford and Bow","No",""
"Peter Kyle","Labour","Hove and Portslade","No",""
"Laura Kyrke-Smith","Labour","Aylesbury","No",""
"Ben Lake","Plaid Cymru","Ceredigion Preseli","No Vote Recorded",""
"Katie Lam","Conservative","Weald of Kent","Aye",""
"Peter Lamb","Labour","Crawley","No",""
"David Lammy","Labour","Tottenham","No Vote Recorded",""
"John Lamont","Conservative","Berwickshire, Roxburgh and Selkirk","Aye",""
"Ian Lavery","Labour","Blyth and Ashington","No",""
"Chris Law","Scottish National Party","Dundee Central","No Vote Recorded",""
"Noah Law","Labour","St Austell and Newquay","No",""
"Kim Leadbeater","Labour","Spen Valley","No",""
"Graham Leadbitter","Scottish National Party","Moray West, Nairn and Strathspey","No Vote Recorded",""
"Edward Leigh","Conservative","Gainsborough","Aye",""
"Brian Leishman","Labour","Alloa and Grangemouth","No",""
"Emma Lewell-Buck","Labour","South Shields","No",""
"Andrew Lewin","Labour","Welwyn Hatfield","No",""
"Clive Lewis","Labour","Norwich South","No",""
"Julian Lewis","Conservative","New Forest East","Aye",""
"Simon Lightwood","Labour","Wakefield and Rothwell","No Vote Recorded",""
"Carla Lockhart","Democratic Unionist Party","Upper Bann","No Vote Recorded",""
"Seamus Logan","Scottish National Party","Aberdeenshire North and Moray East","No Vote Recorded",""
"Rebecca Long Bailey","Independent","Salford","No",""
"Julia Lopez","Conservative","Hornchurch and Upminster","Aye",""
"Rupert Lowe","Reform UK","Great Yarmouth","No Vote Recorded",""
"Josh MacAlister","Labour","Whitehaven and Workington","No",""
"James MacCleary","Liberal Democrat","Lewes","No Vote Recorded",""
"Alice Macdonald","Labour","Norwich North","No",""
"Angus MacDonald","Liberal Democrat","Inverness, Skye and West Ross-shire","No Vote Recorded",""
"Andy MacNae","Labour","Rossendale and Darwen","No",""
"Justin Madders","Labour","Ellesmere Port and Bromborough","No",""
"Ben Maguire","Liberal Democrat","North Cornwall","No Vote Recorded",""
"Helen Maguire","Liberal Democrat","Epsom and Ewell","No Vote Recorded",""
"Shabana Mahmood","Labour","Birmingham Ladywood","No Vote Recorded",""
"Alan Mak","Conservative","Havant","Aye",""
"Seema Malhotra","Labour","Feltham and Heston","No",""
"Cathal Mallaghan","Sinn Féin","Mid Ulster","No Vote Recorded",""
"Kit Malthouse","Conservative","North West Hampshire","Aye",""
"Amanda Martin","Labour","Portsmouth North","No",""
"Mike Martin","Liberal Democrat","Tunbridge Wells","No Vote Recorded",""
"Rachael Maskell","Labour","York Central","No",""
"Paul Maskey","Sinn Féin","Belfast West","No Vote Recorded",""
"Keir Mather","Labour","Selby","No",""
"Brian Mathew","Liberal Democrat","Melksham and Devizes","No Vote Recorded",""
"Alex Mayer","Labour","Dunstable and Leighton Buzzard","No",""
"Jerome Mayhew","Conservative","Broadland and Fakenham","No Vote Recorded",""
"Charlie Maynard","Liberal Democrat","Witney","No Vote Recorded",""
"Douglas McAllister","Labour","West Dunbartonshire","No",""
"Kerry McCarthy","Labour","Bristol East","No",""
"Martin McCluskey","Labour","Inverclyde and Renfrewshire West","No",""
"Siobhain McDonagh","Labour","Mitcham and Morden","No",""
"Andy McDonald","Labour","Middlesbrough and Thornaby East","No Vote Recorded",""
"Chris McDonald","Labour","Stockton North","No",""
"John McDonnell","Independent","Hayes and Harlington","No",""
"Blair McDougall","Labour","East Renfrewshire","No",""
"Lola McEvoy","Labour","Darlington","No",""
"Pat McFadden","Labour","Wolverhampton South East","No",""
"Alison McGovern","Labour","Birkenhead","No",""
"Alex McIntyre","Labour","Gloucester","No",""
"Gordon McKee","Labour","Glasgow South","No",""
"Kevin McKenna","Labour","Sittingbourne and Sheppey","No",""
"Catherine McKinnell","Labour","Newcastle upon Tyne North","No",""
"Jim McMahon","Labour","Oldham West, Chadderton and Royton","No",""
"Anna McMorrin","Labour","Cardiff North","No",""
"James McMurdock","Reform UK","South Basildon and East Thurrock","No Vote Recorded",""
"Frank McNally","Labour","Coatbridge and Bellshill","No",""
"Kirsty McNeill","Labour","Midlothian","No",""
"Esther McVey","Conservative","Tatton","No Vote Recorded",""
"Llinos Medi","Plaid Cymru","Ynys Môn","No Vote Recorded",""
"Anneliese Midgley","Labour","Knowsley","No",""
"Ed Miliband","Labour","Doncaster North","No",""
"Calum Miller","Liberal Democrat","Bicester and Woodstock","No Vote Recorded",""
"John Milne","Liberal Democrat","Horsham","No Vote Recorded",""
"Julie Minns","Labour","Carlisle","No",""
"Navendu Mishra","Labour","Stockport","No",""
"Andrew Mitchell","Conservative","Sutton Coldfield","Aye",""
"Abtisam Mohamed","Labour","Sheffield Central","No",""
"Iqbal Mohamed","Independent","Dewsbury and Batley","No Vote Recorded",""
"Gagan Mohindra","Conservative","South West Hertfordshire","Aye",""
"Perran Moon","Labour","Camborne and Redruth","No",""
"Robbie Moore","Conservative","Keighley and Ilkley","No Vote Recorded",""
"Layla Moran","Liberal Democrat","Oxford West and Abingdon","No Vote Recorded",""
"Jessica Morden","Labour","Newport East","No",""
"Edward Morello","Liberal Democrat","West Dorset","No Vote Recorded",""
"Helen Morgan","Liberal Democrat","North Shropshire","No Vote Recorded",""
"Stephen Morgan","Labour","Portsmouth South","No",""
"Grahame Morris","Labour","Easington","No",""
"Joe Morris","Labour","Hexham","No",""
"Tom Morrison","Liberal Democrat","Cheadle","No Vote Recorded",""
"Joy Morrissey","Conservative","Beaconsfield","Aye",""
"Wendy Morton","Conservative","Aldridge-Brownhills","No Vote Recorded",""
"Kieran Mullan","Conservative","Bexhill and Battle","Aye",""
"Margaret Mullane","Labour","Dagenham and Rainham","No Vote Recorded",""
"David Mundell","Conservative","Dumfriesshire, Clydesdale and Tweeddale","Aye",""
"Tessa Munt","Liberal Democrat","Wells and Mendip Hills","No Vote Recorded",""
"Luke Murphy","Labour","Basingstoke","No",""
"Chris Murray","Labour","Edinburgh East and Musselburgh","No",""
"Ian Murray","Labour","Edinburgh South","No",""
"James Murray","Labour","Ealing North","No",""
"Katrina Murray","Labour","Cumbernauld and Kirkintilloch","No",""
"Susan Murray","Liberal Democrat","Mid Dunbartonshire","No Vote Recorded",""
"Andrew Murrison","Conservative","South West Wiltshire","Aye",""
"Luke Myer","Labour","Middlesbrough South and East Cleveland","No Vote Recorded",""
"James Naish","Labour","Rushcliffe","No",""
"Connor Naismith","Labour","Crewe and Nantwich","No Vote Recorded",""
"Lisa Nandy","Labour","Wigan","No Vote Recorded",""
"Kanishka Narayan","Labour","Vale of Glamorgan","No",""
"Pamela Nash","Labour","Motherwell, Wishaw and Carluke","No",""
"Josh Newbury","Labour","Cannock Chase","No",""
"Samantha Niblett","Labour","South Derbyshire","No",""
"Charlotte Nichols","Labour","Warrington North","No",""
"Caroline Nokes","Deputy Speaker","Romsey and Southampton North","No Vote Recorded",""
"Jesse Norman","Conservative","Hereford and South Herefordshire","Aye",""
"Alex Norris","Labour","Nottingham North and Kimberley","No",""
"Dan Norris","Labour","North East Somerset and Hanham","No Vote Recorded",""
"Neil O'Brien","Conservative","Harborough, Oadby and Wigston","Aye",""
"Brendan O'Hara","Scottish National Party","Argyll, Bute and South Lochaber","No Vote Recorded",""
"Ben Obese-Jecty","Conservative","Huntingdon","Aye",""
"Sarah Olney","Liberal Democrat","Richmond Park","No Vote Recorded",""
"Melanie Onn","Labour","Great Grimsby and Cleethorpes","No",""
"Chi Onwurah","Labour","Newcastle upon Tyne Central and West","No",""
"Simon Opher","Labour","Stroud","No",""
