Division Number: 211
Division Date: 25 January 2021 - 19:00

Opposition Day: Council tax: Government's proposed increase

Aye Count: 210
No Count: 0
Result: Question accordingly agreed.

Members recorded
Member,Party,Constituency,Vote,Proxy Member
"John Baron","Conservative","Basildon and Billericay","No Vote Recorded",""
"Simon Baynes","Conservative","Clwyd South","No Vote Recorded",""
"Margaret Beckett","Labour","Derby South","Aye","Mark Tami"
"Órfhlaith Begley","Sinn Féin","West Tyrone","No Vote Recorded",""
"Apsana Begum","Labour","Poplar and Limehouse","Aye","Bell Ribeiro-Addy"
"Aaron Bell","Conservative","Newcastle-under-Lyme","No Vote Recorded",""
"Hilary Benn","Labour","Leeds Central","Aye","Mark Tami"
"Scott Benton","Conservative","Blackpool South","No Vote Recorded",""
"Paul Beresford","Conservative","Mole Valley","No Vote Recorded",""
"Jake Berry","Conservative","Rossendale and Darwen","No Vote Recorded",""
"Clive Betts","Labour","Sheffield South East","Aye","Mark Tami"
"Saqib Bhatti","Conservative","Meriden","No Vote Recorded",""
"Mhairi Black","Scottish National Party","Paisley and Renfrewshire South","No Vote Recorded",""
"Ian Blackford","Scottish National Party","Ross, Skye and Lochaber","No Vote Recorded",""
"Bob Blackman","Conservative","Harrow East","No Vote Recorded",""
"Kirsty Blackman","Scottish National Party","Aberdeen North","No Vote Recorded",""
"Olivia Blake","Labour","Sheffield, Hallam","Aye","Mark Tami"
"Paul Blomfield","Labour","Sheffield Central","Aye","Mark Tami"
"Crispin Blunt","Conservative","Reigate","No Vote Recorded",""
"Peter Bone","Conservative","Wellingborough","No Vote Recorded",""
"Steven Bonnar","Scottish National Party","Coatbridge, Chryston and Bellshill","No Vote Recorded",""
"Peter Bottomley","Conservative","Worthing West","No Vote Recorded",""
"Andrew Bowie","Conservative","West Aberdeenshire and Kincardine","No Vote Recorded",""
"Tracy Brabin","Labour","Batley and Spen","Aye","Mark Tami"
"Ben Bradley","Conservative","Mansfield","No Vote Recorded",""
"Karen Bradley","Conservative","Staffordshire Moorlands","No Vote Recorded",""
"Ben Bradshaw","Labour","Exeter","Aye","Mark Tami"
"Mickey Brady","Sinn Féin","Newry and Armagh","No Vote Recorded",""
"Graham Brady","Conservative","Altrincham and Sale West","No Vote Recorded",""
"Suella Braverman","Conservative","Fareham","No Vote Recorded",""
"Kevin Brennan","Labour","Cardiff West","Aye","Mark Tami"
"Jack Brereton","Conservative","Stoke-on-Trent South","No Vote Recorded",""
"Andrew Bridgen","Conservative","North West Leicestershire","No Vote Recorded",""
"Steve Brine","Conservative","Winchester","No Vote Recorded",""
"Paul Bristow","Conservative","Peterborough","No Vote Recorded",""
"Sara Britcliffe","Conservative","Hyndburn","No Vote Recorded",""
"Deidre Brock","Scottish National Party","Edinburgh North and Leith","No Vote Recorded",""
"James Brokenshire","Conservative","Old Bexley and Sidcup","No Vote Recorded",""
"Alan Brown","Scottish National Party","Kilmarnock and Loudoun","No Vote Recorded",""
"Nicholas Brown","Labour","Newcastle upon Tyne East","Aye",""
"Lyn Brown","Labour","West Ham","Aye","Mark Tami"
"Anthony Browne","Conservative","South Cambridgeshire","No Vote Recorded",""
"Fiona Bruce","Conservative","Congleton","No Vote Recorded",""
"Chris Bryant","Labour","Rhondda","Aye","Mark Tami"
"Felicity Buchan","Conservative","Kensington","No Vote Recorded",""
"Karen Buck","Labour","Westminster North","Aye","Mark Tami"
"Robert Buckland","Conservative","South Swindon","No Vote Recorded",""
"Alex Burghart","Conservative","Brentwood and Ongar","No Vote Recorded",""
"Richard Burgon","Labour","Leeds East","Aye","Bell Ribeiro-Addy"
"Conor Burns","Conservative","Bournemouth West","No Vote Recorded",""
"Dawn Butler","Labour","Brent Central","Aye","Bell Ribeiro-Addy"
"Rob Butler","Conservative","Aylesbury","No Vote Recorded",""
"Ian Byrne","Labour","Liverpool, West Derby","Aye","Mark Tami"
"Liam Byrne","Labour","Birmingham, Hodge Hill","Aye","Mark Tami"
"Ruth Cadbury","Labour","Brentford and Isleworth","Aye","Mark Tami"
"Alun Cairns","Conservative","Vale of Glamorgan","No Vote Recorded",""
"Amy Callaghan","Scottish National Party","East Dunbartonshire","No Vote Recorded",""
"Lisa Cameron","Scottish National Party","East Kilbride, Strathaven and Lesmahagow","No Vote Recorded",""
"Gregory Campbell","Democratic Unionist Party","East Londonderry","No Vote Recorded",""
"Alan Campbell","Labour","Tynemouth","Aye","Mark Tami"
"Dan Carden","Labour","Liverpool, Walton","Aye","Mark Tami"
"Alistair Carmichael","Liberal Democrat","Orkney and Shetland","No Vote Recorded",""
"Andy Carter","Conservative","Warrington South","No Vote Recorded",""
"James Cartlidge","Conservative","South Suffolk","No Vote Recorded",""
"William Cash","Conservative","Stone","No Vote Recorded",""
"Miriam Cates","Conservative","Penistone and Stocksbridge","No Vote Recorded",""
"Maria Caulfield","Conservative","Lewes","No Vote Recorded",""
"Alex Chalk","Conservative","Cheltenham","No Vote Recorded",""
"Wendy Chamberlain","Liberal Democrat","North East Fife","No Vote Recorded",""
"Sarah Champion","Labour","Rotherham","Aye","Mark Tami"
"Douglas Chapman","Scottish National Party","Dunfermline and West Fife","No Vote Recorded",""
"Bambos Charalambous","Labour","Enfield, Southgate","Aye","Mark Tami"
"Joanna Cherry","Scottish National Party","Edinburgh South West","No Vote Recorded",""
"Rehman Chishti","Conservative","Gillingham and Rainham","No Vote Recorded",""
"Christopher Chope","Conservative","Christchurch","No Vote Recorded",""
"Jo Churchill","Conservative","Bury St Edmunds","No Vote Recorded",""
"Feryal Clark","Labour","Enfield North","Aye","Mark Tami"
"Greg Clark","Conservative","Tunbridge Wells","No Vote Recorded",""
"Brendan Clarke-Smith","Conservative","Bassetlaw","No Vote Recorded",""
"Simon Clarke","Conservative","Middlesbrough South and East Cleveland","No Vote Recorded",""
"Theo Clarke","Conservative","Stafford","No Vote Recorded",""
"Chris Clarkson","Conservative","Heywood and Middleton","No Vote Recorded",""
"James Cleverly","Conservative","Braintree","No Vote Recorded",""
"Geoffrey Clifton-Brown","Conservative","The Cotswolds","No Vote Recorded",""
"Thérèse Coffey","Conservative","Suffolk Coastal","No Vote Recorded",""
"Elliot Colburn","Conservative","Carshalton and Wallington","No Vote Recorded",""
"Damian Collins","Conservative","Folkestone and Hythe","No Vote Recorded",""
"Daisy Cooper","Liberal Democrat","St Albans","Aye","Wendy Chamberlain"
"Rosie Cooper","Labour","West Lancashire","Aye","Mark Tami"
"Yvette Cooper","Labour","Normanton, Pontefract and Castleford","Aye","Mark Tami"
"Jeremy Corbyn","Independent","Islington North","Aye","Bell Ribeiro-Addy"
"Alberto Costa","Conservative","South Leicestershire","No Vote Recorded",""
"Robert Courts","Conservative","Witney","No Vote Recorded",""
"Claire Coutinho","Conservative","East Surrey","No Vote Recorded",""
"Ronnie Cowan","Scottish National Party","Inverclyde","No Vote Recorded",""
"Geoffrey Cox","Conservative","Torridge and West Devon","No Vote Recorded",""
"Neil Coyle","Labour","Bermondsey and Old Southwark","Aye","Mark Tami"
"Stephen Crabb","Conservative","Preseli Pembrokeshire","No Vote Recorded",""
"Angela Crawley","Scottish National Party","Lanark and Hamilton East","No Vote Recorded",""
"Stella Creasy","Labour","Walthamstow","Aye","Mark Tami"
"Virginia Crosbie","Conservative","Ynys Môn","No Vote Recorded",""
"Tracey Crouch","Conservative","Chatham and Aylesford","No Vote Recorded",""
"Jon Cruddas","Labour","Dagenham and Rainham","Aye","Mark Tami"
"John Cryer","Labour","Leyton and Wanstead","Aye","Mark Tami"
"Judith Cummins","Labour","Bradford South","Aye","Mark Tami"
"Alex Cunningham","Labour","Stockton North","Aye","Mark Tami"
"Janet Daby","Labour","Lewisham East","Aye","Mark Tami"
"James Daly","Conservative","Bury North","No Vote Recorded",""
"Ed Davey","Liberal Democrat","Kingston and Surbiton","Aye","Wendy Chamberlain"
"Wayne David","Labour","Caerphilly","Aye","Mark Tami"
"Alex Davies-Jones","Labour","Pontypridd","Aye","Mark Tami"
"David T C Davies","Conservative","Monmouth","No Vote Recorded",""
"James Davies","Conservative","Vale of Clwyd","No Vote Recorded",""
"Gareth Davies","Conservative","Grantham and Stamford","No Vote Recorded",""
"Geraint Davies","Labour","Swansea West","Aye","Mark Tami"
"Mims Davies","Conservative","Mid Sussex","No Vote Recorded",""
"Philip Davies","Conservative","Shipley","No Vote Recorded",""
"David Davis","Conservative","Haltemprice and Howden","No Vote Recorded",""
"Dehenna Davison","Conservative","Bishop Auckland","No Vote Recorded",""
"Martyn Day","Scottish National Party","Linlithgow and East Falkirk","No Vote Recorded",""
"Marsha De Cordova","Labour","Battersea","Aye","Bell Ribeiro-Addy"
"Thangam Debbonaire","Labour","Bristol West","Aye","Mark Tami"
"Tanmanjeet Singh Dhesi","Labour","Slough","Aye","Mark Tami"
"Caroline Dinenage","Conservative","Gosport","No Vote Recorded",""
"Sarah Dines","Conservative","Derbyshire Dales","No Vote Recorded",""
"Jonathan Djanogly","Conservative","Huntingdon","No Vote Recorded",""
"Martin Docherty-Hughes","Scottish National Party","West Dunbartonshire","No Vote Recorded",""
"Leo Docherty","Conservative","Aldershot","No Vote Recorded",""
"Anneliese Dodds","Labour","Oxford East","Aye","Mark Tami"
"Jeffrey M Donaldson","Democratic Unionist Party","Lagan Valley","No Vote Recorded",""
"Michelle Donelan","Conservative","Chippenham","No Vote Recorded",""
"Dave Doogan","Scottish National Party","Angus","No Vote Recorded",""
"Allan Dorans","Scottish National Party","Ayr, Carrick and Cumnock","No Vote Recorded",""
"Nadine Dorries","Conservative","Mid Bedfordshire","No Vote Recorded",""
"Steve Double","Conservative","St Austell and Newquay","No Vote Recorded",""
"Stephen Doughty","Labour","Cardiff South and Penarth","Aye","Mark Tami"
"Peter Dowd","Labour","Bootle","Aye","Mark Tami"
"Oliver Dowden","Conservative","Hertsmere","No Vote Recorded",""
"Jackie Doyle-Price","Conservative","Thurrock","No Vote Recorded",""
"Richard Drax","Conservative","South Dorset","No Vote Recorded",""
"Jack Dromey","Labour","Birmingham, Erdington","Aye","Mark Tami"
"Flick Drummond","Conservative","Meon Valley","No Vote Recorded",""
"James Duddridge","Conservative","Rochford and Southend East","No Vote Recorded",""
"Rosie Duffield","Labour","Canterbury","Aye","Mark Tami"
"David Duguid","Conservative","Banff and Buchan","No Vote Recorded",""
"Iain Duncan Smith","Conservative","Chingford and Woodford Green","No Vote Recorded",""
"Philip Dunne","Conservative","Ludlow","No Vote Recorded",""
"Angela Eagle","Labour","Wallasey","Aye","Mark Tami"
"Maria Eagle","Labour","Garston and Halewood","Aye","Mark Tami"
"Colum Eastwood","Social Democratic & Labour Party","Foyle","No Vote Recorded",""
"Mark Eastwood","Conservative","Dewsbury","No Vote Recorded",""
"Jonathan Edwards","Independent","Carmarthen East and Dinefwr","Aye","Stuart Andrew"
"Ruth Edwards","Conservative","Rushcliffe","No Vote Recorded",""
"Clive Efford","Labour","Eltham","Aye","Mark Tami"
"Julie Elliott","Labour","Sunderland Central","Aye","Mark Tami"
"Michael Ellis","Conservative","Northampton North","No Vote Recorded",""
"Tobias Ellwood","Conservative","Bournemouth East","No Vote Recorded",""
"Chris Elmore","Labour","Ogmore","Aye","Mark Tami"
"Natalie Elphicke","Conservative","Dover","No Vote Recorded",""
"Florence Eshalomi","Labour","Vauxhall","Aye","Mark Tami"
"Bill Esterson","Labour","Sefton Central","Aye","Mark Tami"
"George Eustice","Conservative","Camborne and Redruth","No Vote Recorded",""
"Chris Evans","Labour","Islwyn","Aye","Mark Tami"
"Luke Evans","Conservative","Bosworth","No Vote Recorded",""
"Nigel Evans","Deputy Speaker","Ribble Valley","No Vote Recorded",""
"David Evennett","Conservative","Bexleyheath and Crayford","No Vote Recorded",""
"Ben Everitt","Conservative","Milton Keynes North","No Vote Recorded",""
"Michael Fabricant","Conservative","Lichfield","No Vote Recorded",""
"Laura Farris","Conservative","Newbury","No Vote Recorded",""
"Tim Farron","Liberal Democrat","Westmorland and Lonsdale","Aye","Wendy Chamberlain"
"Stephen Farry","Alliance","North Down","No Vote Recorded",""
"Simon Fell","Conservative","Barrow and Furness","No Vote Recorded",""
"Marion Fellows","Scottish National Party","Motherwell and Wishaw","No Vote Recorded",""
"Margaret Ferrier","Independent","Rutherglen and Hamilton West","No Vote Recorded",""
"John Finucane","Sinn Féin","Belfast North","No Vote Recorded",""
"Colleen Fletcher","Labour","Coventry North East","Teller - Ayes",""
"Katherine Fletcher","Conservative","South Ribble","No Vote Recorded",""
"Mark Fletcher","Conservative","Bolsover","No Vote Recorded",""
"Nick Fletcher","Conservative","Don Valley","No Vote Recorded",""
"Stephen Flynn","Scottish National Party","Aberdeen South","No Vote Recorded",""
"Vicky Ford","Conservative","Chelmsford","No Vote Recorded",""
"Kevin Foster","Conservative","Torbay","No Vote Recorded",""
"Yvonne Fovargue","Labour","Makerfield","Aye","Mark Tami"
"Liam Fox","Conservative","North Somerset","No Vote Recorded",""
"Vicky Foxcroft","Labour","Lewisham, Deptford","Aye","Mark Tami"
"Mary Kelly Foy","Labour","City of Durham","Aye","Bell Ribeiro-Addy"
"Mark Francois","Conservative","Rayleigh and Wickford","No Vote Recorded",""
"Lucy Frazer","Conservative","South East Cambridgeshire","No Vote Recorded",""
"George Freeman","Conservative","Mid Norfolk","No Vote Recorded",""
"Mike Freer","Conservative","Finchley and Golders Green","No Vote Recorded",""
"Richard Fuller","Conservative","North East Bedfordshire","No Vote Recorded",""
"Gill Furniss","Labour","Sheffield, Brightside and Hillsborough","Teller - Ayes",""
"Marcus Fysh","Conservative","Yeovil","No Vote Recorded",""
"Roger Gale","Conservative","North Thanet","No Vote Recorded",""
"Barry Gardiner","Labour","Brent North","Aye","Mark Tami"
"Mark Garnier","Conservative","Wyre Forest","No Vote Recorded",""
"Nusrat Ghani","Conservative","Wealden","No Vote Recorded",""
"Nick Gibb","Conservative","Bognor Regis and Littlehampton","No Vote Recorded",""
"Patricia Gibson","Scottish National Party","North Ayrshire and Arran","No Vote Recorded",""
"Peter Gibson","Conservative","Darlington","No Vote Recorded",""
"Jo Gideon","Conservative","Stoke-on-Trent Central","No Vote Recorded",""
"Michelle Gildernew","Sinn Féin","Fermanagh and South Tyrone","No Vote Recorded",""
"Preet Kaur Gill","Labour","Birmingham, Edgbaston","Aye","Mark Tami"
"Cheryl Gillan","Conservative","Chesham and Amersham","No Vote Recorded",""
"Paul Girvan","Democratic Unionist Party","South Antrim","No Vote Recorded",""
"John Glen","Conservative","Salisbury","No Vote Recorded",""
"Mary Glindon","Labour","North Tyneside","Aye","Mark Tami"
"Robert Goodwill","Conservative","Scarborough and Whitby","No Vote Recorded",""
"Michael Gove","Conservative","Surrey Heath","No Vote Recorded",""
"Patrick Grady","Scottish National Party","Glasgow North","No Vote Recorded",""
"Richard Graham","Conservative","Gloucester","No Vote Recorded",""
"Helen Grant","Conservative","Maidstone and The Weald","No Vote Recorded",""
"Peter Grant","Scottish National Party","Glenrothes","No Vote Recorded",""
"James Gray","Conservative","North Wiltshire","No Vote Recorded",""
"Neil Gray","Scottish National Party","Airdrie and Shotts","No Vote Recorded",""
"Chris Grayling","Conservative","Epsom and Ewell","No Vote Recorded",""
"Chris Green","Conservative","Bolton West","No Vote Recorded",""
"Damian Green","Conservative","Ashford","No Vote Recorded",""
"Kate Green","Labour","Stretford and Urmston","Aye","Mark Tami"
"Lilian Greenwood","Labour","Nottingham South","Aye","Mark Tami"
"Margaret Greenwood","Labour","Wirral West","Aye","Mark Tami"
"Andrew Griffith","Conservative","Arundel and South Downs","No Vote Recorded",""
"Nia Griffith","Labour","Llanelli","Aye","Mark Tami"
"Kate Griffiths","Conservative","Burton","No Vote Recorded",""
"James Grundy","Conservative","Leigh","No Vote Recorded",""
"Jonathan Gullis","Conservative","Stoke-on-Trent North","No Vote Recorded",""
"Andrew Gwynne","Labour","Denton and Reddish","Aye","Mark Tami"
"Louise Haigh","Labour","Sheffield, Heeley","Aye","Mark Tami"
"Robert Halfon","Conservative","Harlow","No Vote Recorded",""
"Luke Hall","Conservative","Thornbury and Yate","No Vote Recorded",""
"Fabian Hamilton","Labour","Leeds North East","Aye","Mark Tami"
"Stephen Hammond","Conservative","Wimbledon","No Vote Recorded",""
"Matt Hancock","Conservative","West Suffolk","No Vote Recorded",""
"Greg Hands","Conservative","Chelsea and Fulham","No Vote Recorded",""
"Claire Hanna","Social Democratic & Labour Party","Belfast South","No Vote Recorded",""
"Neale Hanvey","Scottish National Party","Kirkcaldy and Cowdenbeath","No Vote Recorded",""
"Emma Hardy","Labour","Kingston upon Hull West and Hessle","Aye","Mark Tami"
"Harriet Harman","Labour","Camberwell and Peckham","Aye","Mark Tami"
"Mark Harper","Conservative","Forest of Dean","No Vote Recorded",""
"Carolyn Harris","Labour","Swansea East","Aye","Mark Tami"
"Rebecca Harris","Conservative","Castle Point","No Vote Recorded",""
"Trudy Harrison","Conservative","Copeland","No Vote Recorded",""
"Sally-Ann Hart","Conservative","Hastings and Rye","No Vote Recorded",""
"Simon Hart","Conservative","Carmarthen West and South Pembrokeshire","No Vote Recorded",""
"Helen Hayes","Labour","Dulwich and West Norwood","Aye","Mark Tami"
"John Hayes","Conservative","South Holland and The Deepings","No Vote Recorded",""
"Chris Hazzard","Sinn Féin","South Down","No Vote Recorded",""
"Oliver Heald","Conservative","North East Hertfordshire","No Vote Recorded",""
"John Healey","Labour","Wentworth and Dearne","Aye","Mark Tami"
"James Heappey","Conservative","Wells","No Vote Recorded",""
"Chris Heaton-Harris","Conservative","Daventry","No Vote Recorded",""
"Gordon Henderson","Conservative","Sittingbourne and Sheppey","No Vote Recorded",""
"Mark Hendrick","Labour","Preston","Aye","Mark Tami"
"Drew Hendry","Scottish National Party","Inverness, Nairn, Badenoch and Strathspey","No Vote Recorded",""
"Darren Henry","Conservative","Broxtowe","No Vote Recorded",""
"Antony Higginbotham","Conservative","Burnley","No Vote Recorded",""
"Mike Hill","Labour","Hartlepool","Aye","Mark Tami"
"Meg Hillier","Labour","Hackney South and Shoreditch","Aye",""
"Damian Hinds","Conservative","East Hampshire","No Vote Recorded",""
"Simon Hoare","Conservative","North Dorset","No Vote Recorded",""
"Wera Hobhouse","Liberal Democrat","Bath","Aye","Wendy Chamberlain"
"Margaret Hodge","Labour","Barking","Aye","Mark Tami"
"Sharon Hodgson","Labour","Washington and Sunderland West","Aye","Mark Tami"
"Richard Holden","Conservative","North West Durham","No Vote Recorded",""
"Kate Hollern","Labour","Blackburn","Aye","Mark Tami"
"Kevin Hollinrake","Conservative","Thirsk and Malton","No Vote Recorded",""
"Philip Hollobone","Conservative","Kettering","No Vote Recorded",""
"Adam Holloway","Conservative","Gravesham","No Vote Recorded",""
"Paul Holmes","Conservative","Eastleigh","No Vote Recorded",""
"Rachel Hopkins","Labour","Luton South","Aye","Mark Tami"
"Stewart Hosie","Scottish National Party","Dundee East","No Vote Recorded",""
"George Howarth","Labour","Knowsley","Aye","Mark Tami"
"John Howell","Conservative","Henley","No Vote Recorded",""
"Paul Howell","Conservative","Sedgefield","No Vote Recorded",""
"Lindsay Hoyle","Speaker","Chorley","No Vote Recorded",""
"Nigel Huddleston","Conservative","Mid Worcestershire","No Vote Recorded",""
"Neil Hudson","Conservative","Penrith and The Border","No Vote Recorded",""
"Eddie Hughes","Conservative","Walsall North","No Vote Recorded",""
"Jane Hunt","Conservative","Loughborough","No Vote Recorded",""
"Jeremy Hunt","Conservative","South West Surrey","No Vote Recorded",""
"Tom Hunt","Conservative","Ipswich","No Vote Recorded",""
"Rupa Huq","Labour","Ealing Central and Acton","Aye","Mark Tami"
"Imran Hussain","Labour","Bradford East","Aye","Bell Ribeiro-Addy"
"Alister Jack","Conservative","Dumfries and Galloway","No Vote Recorded",""
"Christine Jardine","Liberal Democrat","Edinburgh West","No Vote Recorded",""
"Dan Jarvis","Labour","Barnsley Central","Aye","Mark Tami"
"Sajid Javid","Conservative","Bromsgrove","No Vote Recorded",""
"Ranil Jayawardena","Conservative","North East Hampshire","No Vote Recorded",""
"Bernard Jenkin","Conservative","Harwich and North Essex","No Vote Recorded",""
"Mark Jenkinson","Conservative","Workington","No Vote Recorded",""
"Andrea Jenkyns","Conservative","Morley and Outwood","No Vote Recorded",""
"Robert Jenrick","Conservative","Newark","No Vote Recorded",""
"Boris Johnson","Conservative","Uxbridge and South Ruislip","No Vote Recorded",""
"Diana Johnson","Labour","Kingston upon Hull North","Aye","Mark Tami"
"Caroline Johnson","Conservative","Sleaford and North Hykeham","No Vote Recorded",""
"Gareth Johnson","Conservative","Dartford","No Vote Recorded",""
"Kim Johnson","Labour","Liverpool, Riverside","Aye","Mark Tami"
"David Johnston","Conservative","Wantage","No Vote Recorded",""
"Andrew Jones","Conservative","Harrogate and Knaresborough","No Vote Recorded",""
"Darren Jones","Labour","Bristol North West","Aye","Mark Tami"
"Fay Jones","Conservative","Brecon and Radnorshire","No Vote Recorded",""
"Gerald Jones","Labour","Merthyr Tydfil and Rhymney","Aye","Mark Tami"
"David Jones","Conservative","Clwyd West","No Vote Recorded",""
"Kevan Jones","Labour","North Durham","Aye",""
"Marcus Jones","Conservative","Nuneaton","No Vote Recorded",""
"Ruth Jones","Labour","Newport West","Aye","Mark Tami"
"Sarah Jones","Labour","Croydon Central","Aye","Mark Tami"
"Simon Jupp","Conservative","East Devon","No Vote Recorded",""
"Mike Kane","Labour","Wythenshawe and Sale East","Aye","Mark Tami"
"Daniel Kawczynski","Conservative","Shrewsbury and Atcham","No Vote Recorded",""
"Alicia Kearns","Conservative","Rutland and Melton","No Vote Recorded",""
"Gillian Keegan","Conservative","Chichester","No Vote Recorded",""
"Barbara Keeley","Labour","Worsley and Eccles South","Aye","Mark Tami"
"Liz Kendall","Labour","Leicester West","Aye","Mark Tami"
"Afzal Khan","Labour","Manchester, Gorton","Aye","Mark Tami"
"Stephen Kinnock","Labour","Aberavon","Aye","Mark Tami"
"Julian Knight","Conservative","Solihull","No Vote Recorded",""
"Greg Knight","Conservative","East Yorkshire","No Vote Recorded",""
"Danny Kruger","Conservative","Devizes","No Vote Recorded",""
"Kwasi Kwarteng","Conservative","Spelthorne","No Vote Recorded",""
"Peter Kyle","Labour","Hove","Aye","Mark Tami"
"Eleanor Laing","Deputy Speaker","Epping Forest","No Vote Recorded",""
"Ben Lake","Plaid Cymru","Ceredigion","Aye",""
"David Lammy","Labour","Tottenham","Aye","Mark Tami"
"John Lamont","Conservative","Berwickshire, Roxburgh and Selkirk","No Vote Recorded",""
"Robert Largan","Conservative","High Peak","No Vote Recorded",""
"Pauline Latham","Conservative","Mid Derbyshire","No Vote Recorded",""
"Ian Lavery","Labour","Wansbeck","Aye","Bell Ribeiro-Addy"
"Chris Law","Scottish National Party","Dundee West","No Vote Recorded",""
"Andrea Leadsom","Conservative","South Northamptonshire","No Vote Recorded",""
"Edward Leigh","Conservative","Gainsborough","No Vote Recorded",""
"Ian Levy","Conservative","Blyth Valley","No Vote Recorded",""
"Emma Lewell-Buck","Labour","South Shields","Aye","Mark Tami"
"Andrew Lewer","Conservative","Northampton South","No Vote Recorded",""
"Brandon Lewis","Conservative","Great Yarmouth","No Vote Recorded",""
"Clive Lewis","Labour","Norwich South","Aye","Mark Tami"
"Julian Lewis","Conservative","New Forest East","No Vote Recorded",""
"Ian Liddell-Grainger","Conservative","Bridgwater and West Somerset","No Vote Recorded",""
"David Linden","Scottish National Party","Glasgow East","No Vote Recorded",""
"Tony Lloyd","Labour","Rochdale","Aye","Mark Tami"
"Carla Lockhart","Democratic Unionist Party","Upper Bann","No Vote Recorded",""
"Chris Loder","Conservative","West Dorset","No Vote Recorded",""
"Mark Logan","Conservative","Bolton North East","No Vote Recorded",""
"Rebecca Long Bailey","Labour","Salford and Eccles","Aye","Bell Ribeiro-Addy"
"Marco Longhi","Conservative","Dudley North","No Vote Recorded",""
"Julia Lopez","Conservative","Hornchurch and Upminster","No Vote Recorded",""
"Jack Lopresti","Conservative","Filton and Bradley Stoke","No Vote Recorded",""
"Jonathan Lord","Conservative","Woking","No Vote Recorded",""
"Tim Loughton","Conservative","East Worthing and Shoreham","No Vote Recorded",""
"Caroline Lucas","Green Party","Brighton, Pavilion","Aye","Bell Ribeiro-Addy"
"Holly Lynch","Labour","Halifax","Aye","Mark Tami"
"Kenny MacAskill","Scottish National Party","East Lothian","No Vote Recorded",""
"Craig Mackinlay","Conservative","South Thanet","No Vote Recorded",""
"Cherilyn Mackrory","Conservative","Truro and Falmouth","No Vote Recorded",""
"Rachel Maclean","Conservative","Redditch","No Vote Recorded",""
"Angus Brendan MacNeil","Scottish National Party","Na h-Eileanan an Iar","No Vote Recorded",""
"Justin Madders","Labour","Ellesmere Port and Neston","Aye","Mark Tami"
"Khalid Mahmood","Labour","Birmingham, Perry Barr","Aye","Mark Tami"
"Shabana Mahmood","Labour","Birmingham, Ladywood","Aye","Mark Tami"
"Alan Mak","Conservative","Havant","No Vote Recorded",""
"Seema Malhotra","Labour","Feltham and Heston","Aye","Mark Tami"
"Kit Malthouse","Conservative","North West Hampshire","No Vote Recorded",""
"Anthony Mangnall","Conservative","Totnes","No Vote Recorded",""
"Scott Mann","Conservative","North Cornwall","No Vote Recorded",""
"Julie Marson","Conservative","Hertford and Stortford","No Vote Recorded",""
