Division Number: 176
Division Date: 7 December 2020 - 20:55

United Kingdom Internal Market Bill: Lords Amendment 1 Motion to disagree

Aye Count: 359
No Count: 265
Result: Question accordingly agreed.

Members recorded
Member,Party,Constituency,Vote,Proxy Member
"Suella Braverman","Conservative","Fareham","Aye","Stuart Andrew"
"Kevin Brennan","Labour","Cardiff West","No","Chris Elmore"
"Jack Brereton","Conservative","Stoke-on-Trent South","Aye","Stuart Andrew"
"Andrew Bridgen","Conservative","North West Leicestershire","Aye","Stuart Andrew"
"Steve Brine","Conservative","Winchester","Aye",""
"Paul Bristow","Conservative","Peterborough","Aye",""
"Sara Britcliffe","Conservative","Hyndburn","Aye","Stuart Andrew"
"Deidre Brock","Scottish National Party","Edinburgh North and Leith","No","Patrick Grady"
"James Brokenshire","Conservative","Old Bexley and Sidcup","Aye","Stuart Andrew"
"Alan Brown","Scottish National Party","Kilmarnock and Loudoun","No","Patrick Grady"
"Nicholas Brown","Labour","Newcastle upon Tyne East","No",""
"Lyn Brown","Labour","West Ham","No","Chris Elmore"
"Anthony Browne","Conservative","South Cambridgeshire","Aye","Stuart Andrew"
"Fiona Bruce","Conservative","Congleton","Aye",""
"Chris Bryant","Labour","Rhondda","No Vote Recorded",""
"Felicity Buchan","Conservative","Kensington","Aye",""
"Karen Buck","Labour","Westminster North","No","Chris Elmore"
"Robert Buckland","Conservative","South Swindon","Aye","Stuart Andrew"
"Alex Burghart","Conservative","Brentwood and Ongar","Aye","Stuart Andrew"
"Richard Burgon","Labour","Leeds East","No","Bell Ribeiro-Addy"
"Conor Burns","Conservative","Bournemouth West","Aye","Stuart Andrew"
"Dawn Butler","Labour","Brent Central","No","Bell Ribeiro-Addy"
"Rob Butler","Conservative","Aylesbury","Aye",""
"Ian Byrne","Labour","Liverpool, West Derby","No","Chris Elmore"
"Liam Byrne","Labour","Birmingham, Hodge Hill","No","Chris Elmore"
"Ruth Cadbury","Labour","Brentford and Isleworth","No","Chris Elmore"
"Alun Cairns","Conservative","Vale of Glamorgan","Aye","Stuart Andrew"
"Amy Callaghan","Scottish National Party","East Dunbartonshire","No","Patrick Grady"
"Lisa Cameron","Scottish National Party","East Kilbride, Strathaven and Lesmahagow","No","Patrick Grady"
"Gregory Campbell","Democratic Unionist Party","East Londonderry","Aye","Gavin Robinson"
"Alan Campbell","Labour","Tynemouth","No",""
"Dan Carden","Labour","Liverpool, Walton","No",""
"Alistair Carmichael","Liberal Democrat","Orkney and Shetland","No",""
"Andy Carter","Conservative","Warrington South","Aye","Stuart Andrew"
"James Cartlidge","Conservative","South Suffolk","Aye","Stuart Andrew"
"William Cash","Conservative","Stone","Aye","Stuart Andrew"
"Miriam Cates","Conservative","Penistone and Stocksbridge","Aye","Stuart Andrew"
"Maria Caulfield","Conservative","Lewes","Aye",""
"Alex Chalk","Conservative","Cheltenham","Aye","Stuart Andrew"
"Wendy Chamberlain","Liberal Democrat","North East Fife","No",""
"Sarah Champion","Labour","Rotherham","No","Chris Elmore"
"Douglas Chapman","Scottish National Party","Dunfermline and West Fife","No","Patrick Grady"
"Bambos Charalambous","Labour","Enfield, Southgate","Teller - Noes",""
"Joanna Cherry","Scottish National Party","Edinburgh South West","No","Patrick Grady"
"Rehman Chishti","Conservative","Gillingham and Rainham","Aye",""
"Christopher Chope","Conservative","Christchurch","Aye",""
"Jo Churchill","Conservative","Bury St Edmunds","Aye","Stuart Andrew"
"Feryal Clark","Labour","Enfield North","No","Chris Elmore"
"Greg Clark","Conservative","Tunbridge Wells","Aye",""
"Brendan Clarke-Smith","Conservative","Bassetlaw","Aye","Stuart Andrew"
"Simon Clarke","Conservative","Middlesbrough South and East Cleveland","Aye","Stuart Andrew"
"Theo Clarke","Conservative","Stafford","Aye","Stuart Andrew"
"Chris Clarkson","Conservative","Heywood and Middleton","Aye","Stuart Andrew"
"James Cleverly","Conservative","Braintree","Aye","Stuart Andrew"
"Geoffrey Clifton-Brown","Conservative","The Cotswolds","Aye",""
"Thérèse Coffey","Conservative","Suffolk Coastal","Aye","Stuart Andrew"
"Elliot Colburn","Conservative","Carshalton and Wallington","Aye",""
"Damian Collins","Conservative","Folkestone and Hythe","Aye","Stuart Andrew"
"Daisy Cooper","Liberal Democrat","St Albans","No","Wendy Chamberlain"
"Rosie Cooper","Labour","West Lancashire","No","Chris Elmore"
"Yvette Cooper","Labour","Normanton, Pontefract and Castleford","No",""
"Jeremy Corbyn","Independent","Islington North","No","Bell Ribeiro-Addy"
"Alberto Costa","Conservative","South Leicestershire","Aye","Stuart Andrew"
"Robert Courts","Conservative","Witney","Aye",""
"Claire Coutinho","Conservative","East Surrey","Aye","Stuart Andrew"
"Ronnie Cowan","Scottish National Party","Inverclyde","No","Patrick Grady"
"Geoffrey Cox","Conservative","Torridge and West Devon","No Vote Recorded",""
"Neil Coyle","Labour","Bermondsey and Old Southwark","No",""
"Stephen Crabb","Conservative","Preseli Pembrokeshire","Aye",""
"Angela Crawley","Scottish National Party","Lanark and Hamilton East","No","Patrick Grady"
"Stella Creasy","Labour","Walthamstow","No","Chris Elmore"
"Virginia Crosbie","Conservative","Ynys Môn","Aye","Stuart Andrew"
"Tracey Crouch","Conservative","Chatham and Aylesford","Aye","Rebecca Harris"
"Jon Cruddas","Labour","Dagenham and Rainham","No","Chris Elmore"
"John Cryer","Labour","Leyton and Wanstead","No","Chris Elmore"
"Judith Cummins","Labour","Bradford South","No","Chris Elmore"
"Alex Cunningham","Labour","Stockton North","No","Chris Elmore"
"Janet Daby","Labour","Lewisham East","No","Chris Elmore"
"James Daly","Conservative","Bury North","Aye","Stuart Andrew"
"Ed Davey","Liberal Democrat","Kingston and Surbiton","No","Wendy Chamberlain"
"Wayne David","Labour","Caerphilly","No","Chris Elmore"
"Alex Davies-Jones","Labour","Pontypridd","No","Chris Elmore"
"David T C Davies","Conservative","Monmouth","Aye",""
"James Davies","Conservative","Vale of Clwyd","Aye",""
"Gareth Davies","Conservative","Grantham and Stamford","Aye","Stuart Andrew"
"Geraint Davies","Labour","Swansea West","No","Chris Elmore"
"Mims Davies","Conservative","Mid Sussex","Aye","Stuart Andrew"
"Philip Davies","Conservative","Shipley","Aye",""
"David Davis","Conservative","Haltemprice and Howden","Aye","Stuart Andrew"
"Dehenna Davison","Conservative","Bishop Auckland","Aye",""
"Martyn Day","Scottish National Party","Linlithgow and East Falkirk","No","Patrick Grady"
"Marsha De Cordova","Labour","Battersea","No","Rachel Hopkins"
"Thangam Debbonaire","Labour","Bristol West","No","Chris Elmore"
"Tanmanjeet Singh Dhesi","Labour","Slough","No","Chris Elmore"
"Caroline Dinenage","Conservative","Gosport","Aye","Stuart Andrew"
"Sarah Dines","Conservative","Derbyshire Dales","Aye","Stuart Andrew"
"Jonathan Djanogly","Conservative","Huntingdon","Aye",""
"Martin Docherty-Hughes","Scottish National Party","West Dunbartonshire","No","Patrick Grady"
"Leo Docherty","Conservative","Aldershot","Teller - Ayes",""
"Anneliese Dodds","Labour","Oxford East","No",""
"Jeffrey M Donaldson","Democratic Unionist Party","Lagan Valley","Aye","Gavin Robinson"
"Michelle Donelan","Conservative","Chippenham","Aye","Stuart Andrew"
"Dave Doogan","Scottish National Party","Angus","No","Patrick Grady"
"Allan Dorans","Scottish National Party","Ayr, Carrick and Cumnock","No","Patrick Grady"
"Nadine Dorries","Conservative","Mid Bedfordshire","Aye","Stuart Andrew"
"Steve Double","Conservative","St Austell and Newquay","Aye","Stuart Andrew"
"Stephen Doughty","Labour","Cardiff South and Penarth","No","Chris Elmore"
"Peter Dowd","Labour","Bootle","No","Chris Elmore"
"Oliver Dowden","Conservative","Hertsmere","Aye","Stuart Andrew"
"Jackie Doyle-Price","Conservative","Thurrock","Aye",""
"Richard Drax","Conservative","South Dorset","Aye","Stuart Andrew"
"Jack Dromey","Labour","Birmingham, Erdington","No","Chris Elmore"
"Flick Drummond","Conservative","Meon Valley","Aye","Stuart Andrew"
"James Duddridge","Conservative","Rochford and Southend East","Aye","Stuart Andrew"
"Rosie Duffield","Labour","Canterbury","No","Chris Elmore"
"David Duguid","Conservative","Banff and Buchan","Aye",""
"Iain Duncan Smith","Conservative","Chingford and Woodford Green","Aye",""
"Philip Dunne","Conservative","Ludlow","Aye","Stuart Andrew"
"Maria Eagle","Labour","Garston and Halewood","No","Chris Elmore"
"Angela Eagle","Labour","Wallasey","No","Chris Elmore"
"Colum Eastwood","Social Democratic & Labour Party","Foyle","No","Patrick Grady"
"Mark Eastwood","Conservative","Dewsbury","Aye","Stuart Andrew"
"Jonathan Edwards","Independent","Carmarthen East and Dinefwr","No",""
"Ruth Edwards","Conservative","Rushcliffe","Aye","Stuart Andrew"
"Clive Efford","Labour","Eltham","No",""
"Julie Elliott","Labour","Sunderland Central","No",""
"Michael Ellis","Conservative","Northampton North","Aye","Stuart Andrew"
"Tobias Ellwood","Conservative","Bournemouth East","Aye","Stuart Andrew"
"Chris Elmore","Labour","Ogmore","No",""
"Natalie Elphicke","Conservative","Dover","Aye","Stuart Andrew"
"Florence Eshalomi","Labour","Vauxhall","No","Chris Elmore"
"Bill Esterson","Labour","Sefton Central","No","Chris Elmore"
"George Eustice","Conservative","Camborne and Redruth","Aye","Stuart Andrew"
"Chris Evans","Labour","Islwyn","No","Chris Elmore"
"Luke Evans","Conservative","Bosworth","Aye","Stuart Andrew"
"Nigel Evans","Deputy Speaker","Ribble Valley","No Vote Recorded",""
"David Evennett","Conservative","Bexleyheath and Crayford","Aye","Stuart Andrew"
"Ben Everitt","Conservative","Milton Keynes North","Aye","Stuart Andrew"
"Michael Fabricant","Conservative","Lichfield","Aye","Stuart Andrew"
"Laura Farris","Conservative","Newbury","Aye","Stuart Andrew"
"Tim Farron","Liberal Democrat","Westmorland and Lonsdale","No",""
"Stephen Farry","Alliance","North Down","No","Wendy Chamberlain"
"Simon Fell","Conservative","Barrow and Furness","Aye",""
"Marion Fellows","Scottish National Party","Motherwell and Wishaw","No","Patrick Grady"
"Margaret Ferrier","Independent","Rutherglen and Hamilton West","No","Jonathan Edwards"
"John Finucane","Sinn Féin","Belfast North","No Vote Recorded",""
"Colleen Fletcher","Labour","Coventry North East","No",""
"Katherine Fletcher","Conservative","South Ribble","Aye","Stuart Andrew"
"Mark Fletcher","Conservative","Bolsover","Aye",""
"Nick Fletcher","Conservative","Don Valley","Aye",""
"Stephen Flynn","Scottish National Party","Aberdeen South","No","Patrick Grady"
"Vicky Ford","Conservative","Chelmsford","Aye","Stuart Andrew"
"Kevin Foster","Conservative","Torbay","Aye","Stuart Andrew"
"Yvonne Fovargue","Labour","Makerfield","No","Chris Elmore"
"Liam Fox","Conservative","North Somerset","Aye","Stuart Andrew"
"Vicky Foxcroft","Labour","Lewisham, Deptford","No","Chris Elmore"
"Mary Kelly Foy","Labour","City of Durham","No","Bell Ribeiro-Addy"
"Mark Francois","Conservative","Rayleigh and Wickford","Aye","Stuart Andrew"
"Lucy Frazer","Conservative","South East Cambridgeshire","Aye","Stuart Andrew"
"George Freeman","Conservative","Mid Norfolk","Aye","Stuart Andrew"
"Mike Freer","Conservative","Finchley and Golders Green","Aye",""
"Richard Fuller","Conservative","North East Bedfordshire","Aye",""
"Gill Furniss","Labour","Sheffield, Brightside and Hillsborough","No",""
"Marcus Fysh","Conservative","Yeovil","Aye","Stuart Andrew"
"Roger Gale","Conservative","North Thanet","No Vote Recorded",""
"Barry Gardiner","Labour","Brent North","No",""
"Mark Garnier","Conservative","Wyre Forest","Aye","Stuart Andrew"
"Nusrat Ghani","Conservative","Wealden","Aye","Stuart Andrew"
"Nick Gibb","Conservative","Bognor Regis and Littlehampton","Aye","Stuart Andrew"
"Patricia Gibson","Scottish National Party","North Ayrshire and Arran","No","Patrick Grady"
"Peter Gibson","Conservative","Darlington","Aye","Stuart Andrew"
"Jo Gideon","Conservative","Stoke-on-Trent Central","Aye","Stuart Andrew"
"Michelle Gildernew","Sinn Féin","Fermanagh and South Tyrone","No Vote Recorded",""
"Preet Kaur Gill","Labour","Birmingham, Edgbaston","No","Chris Elmore"
"Cheryl Gillan","Conservative","Chesham and Amersham","Aye","Stuart Andrew"
"Paul Girvan","Democratic Unionist Party","South Antrim","Aye",""
"John Glen","Conservative","Salisbury","Aye","Stuart Andrew"
"Mary Glindon","Labour","North Tyneside","No","Chris Elmore"
"Robert Goodwill","Conservative","Scarborough and Whitby","Aye","Stuart Andrew"
"Michael Gove","Conservative","Surrey Heath","Aye","Stuart Andrew"
"Patrick Grady","Scottish National Party","Glasgow North","No",""
"Richard Graham","Conservative","Gloucester","Aye",""
"Helen Grant","Conservative","Maidstone and The Weald","Aye","Stuart Andrew"
"Peter Grant","Scottish National Party","Glenrothes","No","Patrick Grady"
"James Gray","Conservative","North Wiltshire","Aye",""
"Neil Gray","Scottish National Party","Airdrie and Shotts","No","Patrick Grady"
"Chris Grayling","Conservative","Epsom and Ewell","Aye","Stuart Andrew"
"Chris Green","Conservative","Bolton West","Aye",""
"Damian Green","Conservative","Ashford","Aye","Stuart Andrew"
"Kate Green","Labour","Stretford and Urmston","No","Chris Elmore"
"Lilian Greenwood","Labour","Nottingham South","No","Chris Elmore"
"Margaret Greenwood","Labour","Wirral West","No","Chris Elmore"
"Andrew Griffith","Conservative","Arundel and South Downs","Aye","Stuart Andrew"
"Nia Griffith","Labour","Llanelli","No",""
"Kate Griffiths","Conservative","Burton","Aye","Stuart Andrew"
"James Grundy","Conservative","Leigh","Aye","Stuart Andrew"
"Jonathan Gullis","Conservative","Stoke-on-Trent North","Aye","Stuart Andrew"
"Andrew Gwynne","Labour","Denton and Reddish","No","Chris Elmore"
"Louise Haigh","Labour","Sheffield, Heeley","No",""
"Robert Halfon","Conservative","Harlow","Aye","Rebecca Harris"
"Luke Hall","Conservative","Thornbury and Yate","Aye","Stuart Andrew"
"Fabian Hamilton","Labour","Leeds North East","No","Chris Elmore"
"Stephen Hammond","Conservative","Wimbledon","Aye","Stuart Andrew"
"Matt Hancock","Conservative","West Suffolk","Aye","Stuart Andrew"
"Greg Hands","Conservative","Chelsea and Fulham","Aye","Stuart Andrew"
"Claire Hanna","Social Democratic & Labour Party","Belfast South","No",""
"Neale Hanvey","Scottish National Party","Kirkcaldy and Cowdenbeath","No","Patrick Grady"
"Emma Hardy","Labour","Kingston upon Hull West and Hessle","No","Chris Elmore"
"Harriet Harman","Labour","Camberwell and Peckham","No","Chris Elmore"
"Mark Harper","Conservative","Forest of Dean","Aye",""
"Carolyn Harris","Labour","Swansea East","No","Chris Elmore"
"Rebecca Harris","Conservative","Castle Point","Aye",""
"Trudy Harrison","Conservative","Copeland","Aye",""
"Sally-Ann Hart","Conservative","Hastings and Rye","Aye",""
"Simon Hart","Conservative","Carmarthen West and South Pembrokeshire","Aye","Stuart Andrew"
"Helen Hayes","Labour","Dulwich and West Norwood","No",""
"John Hayes","Conservative","South Holland and The Deepings","Aye","Stuart Andrew"
"Chris Hazzard","Sinn Féin","South Down","No Vote Recorded",""
"Oliver Heald","Conservative","North East Hertfordshire","Aye","Stuart Andrew"
"John Healey","Labour","Wentworth and Dearne","No",""
"James Heappey","Conservative","Wells","Aye","Stuart Andrew"
"Chris Heaton-Harris","Conservative","Daventry","Aye","Stuart Andrew"
"Gordon Henderson","Conservative","Sittingbourne and Sheppey","Aye","Stuart Andrew"
"Mark Hendrick","Labour","Preston","No","Chris Elmore"
"Drew Hendry","Scottish National Party","Inverness, Nairn, Badenoch and Strathspey","No","Patrick Grady"
"Darren Henry","Conservative","Broxtowe","Aye",""
"Antony Higginbotham","Conservative","Burnley","Aye",""
"Mike Hill","Labour","Hartlepool","No",""
"Meg Hillier","Labour","Hackney South and Shoreditch","No",""
"Damian Hinds","Conservative","East Hampshire","Aye","Stuart Andrew"
"Simon Hoare","Conservative","North Dorset","Aye","Stuart Andrew"
"Wera Hobhouse","Liberal Democrat","Bath","No",""
"Margaret Hodge","Labour","Barking","No","Chris Elmore"
"Sharon Hodgson","Labour","Washington and Sunderland West","No","Chris Elmore"
"Richard Holden","Conservative","North West Durham","Aye",""
"Kate Hollern","Labour","Blackburn","No","Chris Elmore"
"Kevin Hollinrake","Conservative","Thirsk and Malton","Aye","Stuart Andrew"
"Philip Hollobone","Conservative","Kettering","Aye",""
"Adam Holloway","Conservative","Gravesham","Aye","Maria Caulfield"
"Paul Holmes","Conservative","Eastleigh","Aye",""
"Rachel Hopkins","Labour","Luton South","No",""
"Stewart Hosie","Scottish National Party","Dundee East","No","Patrick Grady"
"George Howarth","Labour","Knowsley","No","Chris Elmore"
"John Howell","Conservative","Henley","Aye","Stuart Andrew"
"Paul Howell","Conservative","Sedgefield","Aye","Stuart Andrew"
"Lindsay Hoyle","Speaker","Chorley","No Vote Recorded",""
"Nigel Huddleston","Conservative","Mid Worcestershire","Aye","Stuart Andrew"
"Neil Hudson","Conservative","Penrith and The Border","Aye","Stuart Andrew"
"Eddie Hughes","Conservative","Walsall North","Aye",""
"Jane Hunt","Conservative","Loughborough","Aye","Stuart Andrew"
"Jeremy Hunt","Conservative","South West Surrey","Aye","Stuart Andrew"
"Tom Hunt","Conservative","Ipswich","Aye",""
"Rupa Huq","Labour","Ealing Central and Acton","No","Chris Elmore"
"Imran Hussain","Labour","Bradford East","No","Bell Ribeiro-Addy"
"Alister Jack","Conservative","Dumfries and Galloway","Aye","Stuart Andrew"
"Christine Jardine","Liberal Democrat","Edinburgh West","No",""
"Dan Jarvis","Labour","Barnsley Central","No","Chris Elmore"
"Sajid Javid","Conservative","Bromsgrove","Aye","Stuart Andrew"
"Ranil Jayawardena","Conservative","North East Hampshire","Aye","Stuart Andrew"
"Bernard Jenkin","Conservative","Harwich and North Essex","Aye",""
"Mark Jenkinson","Conservative","Workington","Aye","Stuart Andrew"
"Andrea Jenkyns","Conservative","Morley and Outwood","Aye","Stuart Andrew"
"Robert Jenrick","Conservative","Newark","Aye","Stuart Andrew"
"Boris Johnson","Conservative","Uxbridge and South Ruislip","Aye","Stuart Andrew"
"Diana Johnson","Labour","Kingston upon Hull North","No","Chris Elmore"
"Caroline Johnson","Conservative","Sleaford and North Hykeham","Aye","Stuart Andrew"
"Gareth Johnson","Conservative","Dartford","Aye","Stuart Andrew"
"Kim Johnson","Labour","Liverpool, Riverside","No",""
"David Johnston","Conservative","Wantage","Aye",""
"Andrew Jones","Conservative","Harrogate and Knaresborough","Aye",""
"Darren Jones","Labour","Bristol North West","No","Chris Elmore"
"Fay Jones","Conservative","Brecon and Radnorshire","Aye","Stuart Andrew"
"Gerald Jones","Labour","Merthyr Tydfil and Rhymney","No","Chris Elmore"
"David Jones","Conservative","Clwyd West","Aye",""
"Kevan Jones","Labour","North Durham","No",""
"Marcus Jones","Conservative","Nuneaton","Aye",""
"Ruth Jones","Labour","Newport West","No","Chris Elmore"
"Sarah Jones","Labour","Croydon Central","No","Chris Elmore"
"Simon Jupp","Conservative","East Devon","Aye",""
"Mike Kane","Labour","Wythenshawe and Sale East","No","Chris Elmore"
"Daniel Kawczynski","Conservative","Shrewsbury and Atcham","Aye","Stuart Andrew"
"Alicia Kearns","Conservative","Rutland and Melton","Aye","Stuart Andrew"
"Gillian Keegan","Conservative","Chichester","Aye","Stuart Andrew"
"Barbara Keeley","Labour","Worsley and Eccles South","No","Chris Elmore"
"Liz Kendall","Labour","Leicester West","No","Chris Elmore"
"Afzal Khan","Labour","Manchester, Gorton","No","Chris Elmore"
"Stephen Kinnock","Labour","Aberavon","No","Chris Elmore"
"Julian Knight","Conservative","Solihull","Aye","Stuart Andrew"
"Greg Knight","Conservative","East Yorkshire","Aye","Stuart Andrew"
"Danny Kruger","Conservative","Devizes","Aye",""
"Kwasi Kwarteng","Conservative","Spelthorne","Aye","Stuart Andrew"
"Peter Kyle","Labour","Hove","No","Chris Elmore"
"Eleanor Laing","Deputy Speaker","Epping Forest","No Vote Recorded",""
"Ben Lake","Plaid Cymru","Ceredigion","No",""
"David Lammy","Labour","Tottenham","No","Chris Elmore"
"John Lamont","Conservative","Berwickshire, Roxburgh and Selkirk","Aye","Stuart Andrew"
"Robert Largan","Conservative","High Peak","Aye","Stuart Andrew"
"Pauline Latham","Conservative","Mid Derbyshire","Aye","William Wragg"
"Ian Lavery","Labour","Wansbeck","No","Bell Ribeiro-Addy"
"Chris Law","Scottish National Party","Dundee West","No","Patrick Grady"
"Andrea Leadsom","Conservative","South Northamptonshire","Aye","Stuart Andrew"
"Edward Leigh","Conservative","Gainsborough","Aye","Stuart Andrew"
"Ian Levy","Conservative","Blyth Valley","Aye","Stuart Andrew"
"Emma Lewell-Buck","Labour","South Shields","No",""
"Andrew Lewer","Conservative","Northampton South","Aye","Stuart Andrew"
"Brandon Lewis","Conservative","Great Yarmouth","Aye","Stuart Andrew"
"Clive Lewis","Labour","Norwich South","No","Chris Elmore"
"Julian Lewis","Independent","New Forest East","Aye",""
"Ian Liddell-Grainger","Conservative","Bridgwater and West Somerset","Aye","Stuart Andrew"
"David Linden","Scottish National Party","Glasgow East","No","Patrick Grady"
"Tony Lloyd","Labour","Rochdale","No","Chris Elmore"
"Carla Lockhart","Democratic Unionist Party","Upper Bann","Aye",""
"Chris Loder","Conservative","West Dorset","Aye",""
"Mark Logan","Conservative","Bolton North East","Aye","Stuart Andrew"
"Rebecca Long Bailey","Labour","Salford and Eccles","No","Bell Ribeiro-Addy"
"Marco Longhi","Conservative","Dudley North","Aye","Stuart Andrew"
"Julia Lopez","Conservative","Hornchurch and Upminster","Aye","Stuart Andrew"
"Jack Lopresti","Conservative","Filton and Bradley Stoke","Aye","Stuart Andrew"
"Jonathan Lord","Conservative","Woking","Aye","Stuart Andrew"
"Tim Loughton","Conservative","East Worthing and Shoreham","Aye",""
"Caroline Lucas","Green Party","Brighton, Pavilion","No","Bell Ribeiro-Addy"
"Holly Lynch","Labour","Halifax","No","Chris Elmore"
"Kenny MacAskill","Scottish National Party","East Lothian","No","Patrick Grady"
"Craig Mackinlay","Conservative","South Thanet","Aye","Stuart Andrew"
"Cherilyn Mackrory","Conservative","Truro and Falmouth","Aye","Stuart Andrew"
"Rachel Maclean","Conservative","Redditch","Aye","Stuart Andrew"
"Angus Brendan MacNeil","Scottish National Party","Na h-Eileanan an Iar","No","Patrick Grady"
"Justin Madders","Labour","Ellesmere Port and Neston","No",""
"Khalid Mahmood","Labour","Birmingham, Perry Barr","No","Chris Elmore"
"Shabana Mahmood","Labour","Birmingham, Ladywood","No","Chris Elmore"
"Alan Mak","Conservative","Havant","Aye","Stuart Andrew"
"Seema Malhotra","Labour","Feltham and Heston","No",""
"Kit Malthouse","Conservative","North West Hampshire","Aye","Stuart Andrew"
"Anthony Mangnall","Conservative","Totnes","Aye",""
"Scott Mann","Conservative","North Cornwall","Aye",""
"Julie Marson","Conservative","Hertford and Stortford","Aye","Stuart Andrew"
"Rachael Maskell","Labour","York Central","No","Chris Elmore"
"Paul Maskey","Sinn Féin","Belfast West","No Vote Recorded",""
"Christian Matheson","Labour","City of Chester","No",""
"Theresa May","Conservative","Maidenhead","No Vote Recorded",""
"Jerome Mayhew","Conservative","Broadland","Aye",""
"Paul Maynard","Conservative","Blackpool North and Cleveleys","Aye",""
"Steve McCabe","Labour","Birmingham, Selly Oak","No",""
"Kerry McCarthy","Labour","Bristol East","No","Chris Elmore"
